 RAINS-DIS_HR_HPC-MV_FINAL        eM-Test Expert (R)     licence #1 AAAAAAAA TECHNOLOGY INC, 

 Test Fixture Nails    1481/9123 Selected Drills           9-Jan-2011 9:36
                       1481 Nails, 2670 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$437      -0.953    -1.598   2  A2   (T)  #1984 N40136935        V PIN TP57.1
$438      -1.031    -1.694   3  A2   (T)  #1945 SATA_TXN2        T PIN TP1004.1
$439      -1.041    -1.753   3  A2   (T)  #1943 SATA_RXN2        V PIN TP1002.1
$440      -0.909    -1.833   3  A2   (T)  #1991 N40136962        T PIN TP67.1
$441      -0.956    -1.894   1  A2   (T)  #1741 PCH_VCCDSW       V VIA .
$442      -1.119    -1.908   1  A2   (T)  #1959 N108209170       V PIN TP173.1
$443      -1.122    -1.839   3  A2   (T)  #1379 INT_SERIRQ       V VIA .
$444      -1.142    -1.775   3  A2   (T)  #781  CR_CLK_REQ#      V VIA .
$445      -1.198    -1.788   3  A2   (T)  #1761 GPIO36           V VIA .
$446      -1.173    -1.866   3  A2   (T)  #1937 DISPLAY_SEL      V VIA .
$447      -1.206    -1.951   1  A2   (T)  #346  H_A20GATE_D      V VIA .
$448      -1.110    -2.025   2  A2   (T)  #1769 SATACLKREQ#      V VIA .
$449      -1.030    -2.015   3  A2   (T)  #1754 PEG_CLKREQ#      V VIA .
$450      -0.976    -2.042   3  A2   (T)  #1999 PME#_ICH         T PIN TP84.1
$451      -0.896    -2.050   2  A2   (T)  #1966 PM_SLP_LAN#      V PIN TP210.1
$452      -0.891    -2.127   2  A2   (T)  #1942 SUS_CLK          V PIN TP1202.1
$453      -0.929    -2.192   1  A2   (T)  #60   SUSACK#_R        V PIN TP193.1
$454      -0.883    -2.285   2  A2   (T)  #1852 PM_SLP_SUS#      V PIN TP1208.1
$455      -1.016    -2.245   1  A2   (T)  #1874 SML0_DATA        V VIA .
$456      -1.048    -2.150   1  A2   (T)  #1772 PEG_B_CLKREQ#    V VIA .
$457      -1.282    -2.266   3  B2   (T)  #1783 GPIO12           V VIA .
$458      -1.354    -2.212   1  B2   (T)  #1869 ICC_EN#          V VIA .
$459      -1.340    -2.034   1  B2   (T)  #1824 PLL_ODVR_EN      V VIA .
$460      -1.390    -2.093   3  B2   (T)  #1856 N20238829        V VIA .
$461      -1.504    -2.118   1  B2   (T)  #1445 N42562878        V VIA .
$462      -1.488    -2.019   2  B2   (T)  #348  H_RCIN#_D        V VIA .
$463      -1.394    -1.785   1  B2   (T)  #1767 BMBUSY#          V VIA .
$464      -1.480    -1.677   3  B2   (T)  #1226 SUS_ON#          V VIA .
$465      -1.531    -1.672   3  B2   (T)  #1800 SATA_ODD_PRSNT#  V VIA .
$466      -1.707    -1.569   1  B2   (T)  #1235 N80200614        V VIA .
$467      -1.510    -1.785   1  B2   (T)  #1418 NMI#             V VIA .
$468      -1.527    -1.918   3  B2   (T)  #1938 GPIO48           V VIA .
$469      -1.539    -1.973   3  B2   (T)  #344  RUNTIME_SCI#_D   V VIA .
$470      -1.718    -1.972   1  B2   (T)  #345  RUNTIME_SCI#     V VIA .
$471      -1.718    -2.094   1  B2   (T)  #349  H_RCIN#          V VIA .
$472      -1.573    -2.171   1  B2   (T)  #1444 SMB_CLK_R1       V VIA .
$473      -1.531    -2.303   1  B2   (T)  #1645 PWROK            V VIA .
$474      -1.574    -2.391   1  B2   (T)  #1446 SMB_DATA_R1      V VIA .
$475      -1.335    -2.295   3  B2   (T)  #1770 INV_EN           V VIA .
$476      -1.246    -2.302   3  A2   (T)  #1854 PCH_GPIO57       V VIA .
$477      -1.209    -2.267   3  A2   (T)  #1828 N172742353       V VIA .
$478      -1.093    -2.303   1  A2   (T)  #1822 N172738440       V VIA .
$479      -1.058    -2.478   2  A2   (T)  #1888 PM_BATLOW#       V VIA .
$480      -0.977    -2.479   1  A2   (T)  #333  +3VALW_PCH       V VIA .
$481      -0.883    -2.407   1  A2   (T)  #1935 USB_OC#6         V VIA .
$482      -0.867    -2.565   1  A3   (T)  #502  USB30_CLKREQ4#   V VIA .
$483      -0.938    -2.964   1  A3   (T)  #1006 VREFD1_A0        V VIA .
$484      -1.262    -3.107   3  B3   (T)  #514  +1.5VRUNVGA      V VIA .
$485      -1.318    -3.086   3  B3   (T)  #92   PCIE_VDDC        V VIA .
$486      -1.714    -2.382   1  B2   (T)  #760  SMB_CLK_R        V VIA .
$487      -1.885    -2.856   1  B3   (T)  #328  N17660283        V VIA .
$488      -2.027    -2.785   1  B3   (T)  #36   ATI_DAC1HSYNC    V VIA .
$489      -2.135    -2.798   3  B3   (T)  #50   SMB_THRM_CLK_GPU V VIA .
$490      -2.168    -2.842   3  B3   (T)  #47   SMB_THRM_DATA_GPU V VIA .
$491      -2.353    -2.900   1  B3   (T)  #1526 DPAB_VDD10       V VIA .
$492      -2.197    -2.925   3  B3   (T)  #1531 DPEF_VDD18       V VIA .
$493      -2.198    -2.976   3  B3   (T)  #1532 DPEF_VDD10       V VIA .
$494      -2.201    -3.027   3  B3   (T)  #1457 N17487977        V VIA .
$495      -2.279    -3.017   2  B3   (T)  #1498 ATI_XTALOUT      V PIN TP4108.1
$496      -2.310    -3.086   1  B3   (T)  #1497 ATI_XTALIN       V PIN TP4107.1
$497      -2.242    -3.246   1  B3   (T)  #1525 DPAB_VDD18       V VIA .
$498      -2.112    -3.324   1  B3   (T)  #1492 N36784818        V VIA .
$499      -2.331    -3.416   3  B3   (T)  #1488 ATI_JTAG_TMS     V VIA .
$500      -2.339    -3.465   3  B3   (T)  #1486 ATI_JTAG_TDI     V VIA .
$501      -2.264    -3.527   3  B3   (T)  #1528 DPCD_VDD18       V VIA .
$502      -2.184    -3.609   3  B3   (T)  #1485 ATI_INV_EN       V VIA .
$503      -2.260    -3.577   3  B3   (T)  #1529 DPCD_VDD10       V VIA .
$504      -2.332    -3.567   3  B3   (T)  #1527 N19109777        V VIA .
$505      -2.349    -3.647   3  B3   (T)  #170  ATI_GPIO22       V VIA .
$506      -2.349    -3.697   3  B3   (T)  #1473 ATI_GPIO1        V VIA .
$507      -2.334    -3.746   3  B3   (T)  #1472 ATI_GPIO0        V VIA .
$508      -2.186    -4.004   1  B4   (T)  #1496 AT_VREFG         V VIA .
$509      -2.198    -3.928   2  B4   (T)  #1519 VDD4             V VIA .
$510      -2.190    -3.793   1  B4   (T)  #1517 N18183895        V VIA .
$511      -2.183    -3.705   3  B3   (T)  #1482 ATI_GPIO23       V VIA .
$512      -2.166    -3.656   3  B3   (T)  #1478 N27547005        V PIN TP92.1
$513      -2.028    -3.607   3  B3   (T)  #1481 N134879854       T PIN TP83.1
$514      -2.047    -3.553   3  B3   (T)  #1454 N134862095       V VIA .
$515      -2.088    -3.466   1  B3   (T)  #1479 N86406039        V VIA .
$516      -2.048    -3.380   1  B3   (T)  #1487 ATI_JTAG_TDO     V PIN TP102.1
$517      -1.977    -3.307   3  B3   (T)  #1469 GENERICE_HPD4    T PIN TP126.1
$518      -1.975    -3.260   3  B3   (T)  #1470 GENERICF         T PIN TP143.1
$519      -2.094    -3.237   1  B3   (T)  #1493 N36788219        V VIA .
$520      -2.004    -3.178   3  B3   (T)  #1520 VDD_CT           V VIA .
$521      -1.925    -3.175   3  B3   (T)  #1459 N35412669        T PIN TP72.1
$522      -1.871    -3.170   3  B3   (T)  #1510 N134903482       V VIA .
$523      -1.875    -3.101   1  B3   (T)  #330  N17676639        V VIA .
$524      -1.969    -3.124   2  B3   (T)  #1456 N35412668        V PIN TP75.1
$525      -2.061    -3.029   2  B3   (T)  #1494 N17381721        V VIA .
$526      -1.981    -3.008   1  B3   (T)  #1455 N134880643       V VIA .
$527      -1.823    -2.910   2  B3   (T)  #1490 N134880626       V VIA .
$528      -1.751    -3.011   1  B3   (T)  #1464 N134880634       V VIA .
$529      -1.262    -3.527   3  B3   (T)  #1506 N134904518       V VIA .
$530      -1.312    -3.516   3  B3   (T)  #1505 N134904520       V VIA .
$531      -1.376    -3.517   2  B3   (T)  #1514 VDDRHA           V VIA .
$532      -1.684    -3.795   2  B4   (T)  #1515 VDDRHB           V VIA .
$533      -1.755    -3.756   1  B4   (T)  #1508 N134903440       V VIA .
$534      -1.781    -3.856   1  B4   (T)  #1509 N134903438       V VIA .
$535      -1.354    -4.111   1  B4   (T)  #1513 N18139123        V VIA .
$536      -1.050    -4.414   1  A4   (T)  #1148 VREFD1_B0        V VIA .
$537      -1.048    -4.505   1  A4   (T)  #1145 N68934635        V VIA .
$538      -1.055    -4.595   3  A4   (T)  #1150 N68934631        V VIA .
$539      -0.880    -4.586   3  A4   (T)  #560  SMBDATA          V VIA .
$540      -0.884    -4.641   3  A4   (T)  #540  LAN_TXN6         V VIA .
$541      -1.052    -4.653   3  A4   (T)  #1147 VREFC_B0         V VIA .
$542      -1.897    -4.245   1  B4   (T)  #973  MEM_RST#         V VIA .
$543      -1.988    -4.128   1  B4   (T)  #768  MEM_RST#2        V VIA .
$544      -2.319    -4.245   1  B4   (T)  #1190 VREFD2_MB1       V VIA .
$545      -2.372    -5.039   1  B5   (T)  #1237 N91947150        V VIA .
$546      -2.443    -4.695   1  B4   (T)  #1196 N68459496        V VIA .
$547      -2.817    -4.737   1  C4   (T)  #513  DGPU_PWR_ON_LOAD V VIA .
$548      -2.896    -5.027   1  C5   (T)  #626  N22477353        V VIA .
$549      -3.292    -4.688   1  C4   (T)  #195  +1.0VPEG_1       V VIA .
$550      -2.964    -4.576   1  C4   (T)  #1330 O033POKPOK       V VIA .
$551      -2.792    -4.398   1  C4   (T)  #1672 +1.5V_DL         V VIA .
$552      -2.905    -4.169   3  C4   (T)  #432  +1.5V_LX         V VIA .
$553      -2.952    -4.129   3  C4   (T)  #1673 +1.5V_DH         V VIA .
$554      -3.159    -4.144   1  C4   (T)  #766  +1.5V_VIN        V VIA .
$555      -3.266    -4.071   1  C4   (T)  #1682 N63299235        V VIA .
$556      -2.939    -4.029   1  C4   (T)  #8    +1.5VSUSP        V VIA .
$557      -2.645    -3.849   3  C4   (T)  #43   PWRCNTL_2        V VIA .
$558      -2.644    -3.900   3  C4   (T)  #1442 N17120124        V VIA .
$559      -2.640    -3.965   1  C4   (T)  #1440 N17113175        V VIA .
$560      -2.522    -3.962   1  C4   (T)  #1439 CLKTESTA         V VIA .
$561      -2.543    -3.900   3  C4   (T)  #1441 CLKTESTB         V VIA .
$562      -2.507    -3.865   3  C4   (T)  #42   N134879829       V VIA .
$563      -2.510    -3.814   3  C4   (T)  #1474 ATI_GPIO11       V VIA .
$564      -2.541    -3.774   3  C4   (T)  #1480 ATI_GPIO2        V VIA .
$565      -2.374    -3.848   1  B4   (T)  #1475 ATI_GPIO12       V VIA .
$566      -2.371    -3.781   3  B4   (T)  #1476 ATI_GPIO13       V VIA .
$567      -2.370    -3.601   3  B3   (T)  #1489 ATI_JTAG_RST     V VIA .
$568      -2.380    -3.495   3  B3   (T)  #44   R_XTALSSIN_R     V VIA .
$569      -2.369    -3.383   3  B3   (T)  #1518 VDD3             V VIA .
$570      -2.369    -3.271   1  B3   (T)  #917  AUX1N            V VIA .
$571      -2.368    -3.170   1  B3   (T)  #1524 N19109617        V VIA .
$572      -2.505    -2.967   1  C3   (T)  #1458 N17499600        V VIA .
$573      -2.479    -2.776   1  B3   (T)  #1540 R_XTALIN         V VIA .
$574      -2.619    -3.344   1  C3   (T)  #173  ATI_GPIO8        V VIA .
$575      -2.550    -3.414   1  C3   (T)  #172  N86310881        V VIA .
$576      -2.715    -3.734   1  C3   (T)  #178  ATI_GPIO9        V VIA .
$577      -2.745    -3.544   1  C3   (T)  #45   R_XTALSSIN       V VIA .
$578      -2.725    -3.439   3  C3   (T)  #1453 N134862133       V VIA .
$579      -2.725    -3.388   3  C3   (T)  #183  N86310839        V VIA .
$580      -2.766    -3.362   3  C3   (T)  #1798 DGPU_RST#        V VIA .
$581      -2.869    -3.199   1  C3   (T)  #434  N101492597       V VIA .
$582      -2.954    -2.836   1  C3   (T)  #635  RT8208_LGATE     V VIA .
$583      -3.249    -3.095   1  C3   (T)  #101  RT8208_PHASE     V VIA .
$584      -3.452    -3.527   2  C3   (T)  #61   DQ_VREF1         V VIA .
$585      -3.450    -3.600   2  C3   (T)  #1697 +V_VREF_DQ_DIMM1 V VIA .
$586      -3.520    -3.751   1  C4   (T)  #1443 PS_S3CNTRL_1.5S_R V VIA .
$587      -3.387    -3.846   1  C4   (T)  #772  +1.5V_VTT        V VIA .
$588      -3.565    -4.000   1  C4   (T)  #1689 DDRDIMM_VREF     V PIN TP4001.1
$589      -3.398    -4.270   1  C4   (T)  #516  +1.5V_CS         V VIA .
$590      -3.433    -4.353   1  C4   (T)  #515  +1.5V_VDD        V VIA .
$591      -3.347    -4.511   1  C4   (T)  #196  O033FBFB         V VIA .
$592      -3.532    -4.519   1  C4   (T)  #90   N36385606        V VIA .
$593      -3.522    -4.716   1  C4   (T)  #88   N79583833        V VIA .
$594      -3.395    -4.743   3  C4   (T)  #1670 DGPU_PWROK       V VIA .
$595      -3.344    -4.745   3  C4   (T)  #625  PX_MODE          V VIA .
$596      -3.396    -4.841   1  C4   (T)  #1758 DGPU_PWR_EN      V VIA .
$597      -3.579    -5.048   1  C5   (T)  #181  N43110419        V VIA .
$598      -3.578    -4.904   1  C4   (T)  #1671 N79583544        V VIA .
$599      -3.601    -4.808   2  C4   (T)  #1396 RUN_PWRGD        V VIA .
$600      -3.644    -4.760   3  C4   (T)  #180  PX_EN            V VIA .
$601      -3.689    -4.728   3  C4   (T)  #87   PX_EN#           V VIA .
$602      -3.800    -4.677   1  D4   (T)  #104  PWRSW#           V VIA .
$603      -3.857    -4.458   3  D4   (T)  #461  KSO4             V VIA .
$604      -3.757    -4.500   1  D4   (T)  #95   PLT_RST#         V VIA .
$605      -3.694    -4.473   3  C4   (T)  #93   N36417738        V VIA .
$606      -3.664    -4.427   3  C4   (T)  #89   PX_EN##          V VIA .
$607      -3.652    -4.307   1  C4   (T)  #767  N63300868        V VIA .
$608      -3.557    -4.290   1  C4   (T)  #1687 +1.5V_PGOOD      V VIA .
$609      -3.621    -4.148   1  C4   (T)  #1688 +1.5V_S3         V VIA .
$610      -3.818    -4.120   1  D4   (T)  #1864 N66834704        V VIA .
$611      -3.811    -4.019   2  D4   (T)  #930  N81494136        V VIA .
$612      -3.750    -3.977   2  C4   (T)  #24   +V_SM_VREF       V VIA .
$613      -3.705    -3.840   1  C4   (T)  #25   +V_SM_VREF_CNT   V VIA .
$614      -3.621    -3.821   3  C4   (T)  #1693 PS_S3CNTRL_1.5S  V VIA .
$615      -3.675    -3.395   3  C3   (T)  #674  M_B_DQ0          V VIA .
$616      -3.675    -3.342   3  C3   (T)  #673  M_B_DQ1          V VIA .
$617      -3.712    -3.290   3  C3   (T)  #745  M_B_DQS0         V VIA .
$618      -3.732    -3.335   3  C3   (T)  #696  M_B_DQ2          V VIA .
$619      -3.732    -3.387   3  C3   (T)  #685  M_B_DQ3          V VIA .
$620      -3.797    -3.410   3  D3   (T)  #735  M_B_DQ8          V VIA .
$621      -3.797    -3.357   3  D3   (T)  #736  M_B_DQ9          V VIA .
$622      -3.795    -3.280   3  D3   (T)  #734  M_B_DQ6          V VIA .
$623      -3.862    -3.280   3  D3   (T)  #678  M_B_DQ12         V VIA .
$624      -3.862    -3.230   3  D3   (T)  #677  M_B_DQ13         V VIA .
$625      -3.795    -3.230   3  D3   (T)  #729  M_B_DQ7          V VIA .
$626      -3.712    -3.240   3  C3   (T)  #737  M_B_DQS#0        V VIA .
$627      -3.647    -3.277   3  C3   (T)  #718  M_B_DQ4          V VIA .
$628      -3.647    -3.227   3  C3   (T)  #707  M_B_DQ5          V VIA .
$629      -3.516    -3.093   1  C3   (T)  #1695 +V_VREF_DQ_DIMM0 V VIA .
$630      -3.366    -2.929   1  C3   (T)  #603  N29562219        V VIA .
$631      -3.483    -2.874   1  C3   (T)  #57   DQ_VREF0         V VIA .
$632      -3.661    -2.883   3  C3   (T)  #828  M_A_DQ1          V VIA .
$633      -3.720    -2.891   3  C3   (T)  #840  M_A_DQ3          V VIA .
$634      -3.721    -2.839   3  C3   (T)  #851  M_A_DQ2          V VIA .
$635      -3.815    -2.884   3  D3   (T)  #890  M_A_DQ8          V VIA .
$636      -3.820    -2.833   3  D3   (T)  #891  M_A_DQ9          V VIA .
$637      -3.815    -2.780   3  D3   (T)  #833  M_A_DQ12         V VIA .
$638      -3.815    -2.728   3  D3   (T)  #832  M_A_DQ13         V VIA .
$639      -3.731    -2.783   3  C3   (T)  #889  M_A_DQ6          V VIA .
$640      -3.733    -2.733   3  C3   (T)  #884  M_A_DQ7          V VIA .
$641      -3.669    -2.724   3  C3   (T)  #892  M_A_DQS#0        V VIA .
$642      -3.668    -2.775   3  C3   (T)  #900  M_A_DQS0         V VIA .
$643      -3.618    -2.806   3  C3   (T)  #829  M_A_DQ0          V VIA .
$644      -3.594    -2.755   3  C3   (T)  #873  M_A_DQ4          V VIA .
$645      -3.594    -2.704   3  C3   (T)  #862  M_A_DQ5          V VIA .
$646      -3.305    -2.279   1  C2   (T)  #637  RT8208_TON       V VIA .
$647      -3.183    -2.372   1  C2   (T)  #517  N101492595       V VIA .
$648      -3.065    -2.175   1  C2   (T)  #636  RT8208_PGOOD     V VIA .
$649      -3.203    -2.199   1  C2   (T)  #639  RT8208_VDD       V VIA .
$650      -3.293    -2.175   1  C2   (T)  #629  +VDD_COREP       V VIA .
$651      -3.487    -2.067   3  C2   (T)  #1279 DN1              V VIA .
$652      -3.487    -2.016   3  C2   (T)  #1278 DP1              V VIA .
$653      -3.726    -2.203   1  C2   (T)  #1762 DRAMRST_CNTRL_PCH V VIA .
$654      -3.846    -2.108   1  D2   (T)  #424  PM_DRAM_PWRGD_PCH V VIA .
$655      -3.568    -1.682   1  C2   (T)  #1535 SPI0_MOSI_L      V VIA .
$656      -3.232    -1.447   1  C2   (T)  #334  +1.8VRUNP        V VIA .
$657      -3.144    -1.456   1  C2   (T)  #1228 N41707654        V VIA .
$658      -3.579    -1.430   1  C2   (T)  #235  +1.8_VIN         V VIA .
$659      -3.573    -1.353   2  C2   (T)  #236  +1.8_VDD         V VIA .
$660      -3.643    -1.333   2  C2   (T)  #233  +1.8_FB          V VIA .
$661      -3.790    -1.395   1  D2   (T)  #423  N57039153        V VIA .
$662      -3.848    -1.316   1  D2   (T)  #67   O033EN           V VIA .
$663      -3.762    -1.202   1  D1   (T)  #628  RUN_ON           V VIA .
$664      -3.665    -1.192   1  C1   (T)  #232  N20266247        V VIA .
$665      -3.514    -1.128   1  C1   (T)  #234  +1.8_LX          V VIA .
$666      -3.386    -0.895   1  C1   (T)  #588  +1.05V_LX        V VIA .
$667      -3.360    -0.785   2  C1   (T)  #1674 +1.05V_IRIPL     V VIA .
$668      -3.275    -0.785   1  C1   (T)  #591  +1.05V_VDES      V VIA .
$669      -3.196    -0.831   3  C1   (T)  #1648 +1.05V_AVDD      V VIA .
$670      -3.071    -0.883   1  C1   (T)  #1329 +1.05V_STATE     V VIA .
$671      -3.192    -0.779   3  C1   (T)  #1317 +1.05V_OE        V VIA .
$672      -3.131    -0.538   1  C1   (T)  #160  V355AVDD         V VIA .
$673      -2.728    -0.800   1  C1   (T)  #1241 N20258125        V VIA .
$674      -2.643    -0.847   1  C1   (T)  #1240 RUN_ON_LOAD      V VIA .
$675      -2.645    -0.555   3  C1   (T)  #1232 N20364869        V VIA .
$676      -2.610    -0.507   3  C1   (T)  #1233 N20369936        V VIA .
$677      -2.415    -0.508   1  B1   (T)  #1349 N96978596        V VIA .
$678      -2.462    -0.284   1  B1   (T)  #169  N47763683        V VIA .
$679      -2.652    -0.244   1  C1   (T)  #1234 N20386822        V VIA .
$680      -2.647    -0.400   2  C1   (T)  #1229 RUN_ON#          V VIA .
$681      -2.713    -0.428   2  C1   (T)  #1642 VCCSA_SEL        V VIA .
$682      -2.827    -0.428   2  C1   (T)  #1653 VCCSA_SEL_I1     V VIA .
$683      -2.896    -0.449   2  C1   (T)  #1245 N69906131        V VIA .
$684      -2.813    -0.267   1  C1   (T)  #1246 N69885195        V VIA .
$685      -2.971    -0.274   1  C1   (T)  #1244 VCCSA_SEL_O2     V VIA .
$686      -3.108    -0.272   1  C1   (T)  #159  VCCSA_AGND       V VIA .
$687      -3.127    -0.413   3  C1   (T)  #164  V355ILOAD        V VIA .
$688      -3.132    -0.463   3  C1   (T)  #166  V355VDES         V VIA .
$689      -3.162    -0.377   3  C1   (T)  #161  V355BIAS         V VIA .
$690      -4.570     0.031   1  D1   (T)  #1293 DMIC_DAT         V VIA .
$691      -4.807     0.068   3  D1   (T)  #1304 HDA_CODEC_SDATAOUT V VIA .
$692      -4.818     0.004   3  D1   (T)  #213  +5VALW_VCORE     V VIA .
$693      -5.028    -0.432   1  E1   (T)  #206  VT1317VX2_AGND   V VIA .
$694      -4.895    -0.387   1  D1   (T)  #207  N64595632        V VIA .
$695      -4.189    -0.480   1  D1   (T)  #774  +V0.85S_VCCUSA   V VIA .
$696      -3.938    -1.212   1  D1   (T)  #52   PM_SLP_S3#       V PIN TP1206.1
$697      -4.061    -1.264   1  D2   (T)  #1788 PS_S3CNT         V VIA .
$698      -4.340    -1.166   1  D1   (T)  #48   VCCSA_SENSE      V VIA .
$699      -4.195    -1.367   2  D2   (T)  #1866 N53545109        V VIA .
$700      -4.074    -1.436   1  D2   (T)  #425  N53493821        V VIA .
$701      -4.194    -1.436   2  D2   (T)  #1602 PM_DRAM_PWRGD    V VIA .
$702      -4.333    -1.658   1  D2   (T)  #1675 +1.05V_SENSE     V VIA .
$703      -4.529    -1.425   3  D2   (T)  #1597 CLK_DP_N_R       V VIA .
$704      -4.529    -1.374   3  D2   (T)  #1596 CLK_DP_P_R       V VIA .
$705      -5.162    -1.784   1  E2   (T)  #656  M_B_A3           V VIA .
$706      -5.040    -1.823   2  E2   (T)  #691  M_B_DQ29         V VIA .
$707      -5.039    -1.901   1  E2   (T)  #690  M_B_DQ25         V VIA .
$708      -5.032    -2.001   2  E2   (T)  #693  M_B_DQ30         V VIA .
$709      -5.125    -2.001   1  E2   (T)  #698  M_B_DQ26         V VIA .
$710      -5.059    -2.066   2  E2   (T)  #692  M_B_DQ31         V VIA .
$711      -4.779    -2.676   1  D3   (T)  #812  M_A_A4           V VIA .
$712      -4.708    -2.696   3  D3   (T)  #815  M_A_A7           V VIA .
$713      -4.617    -2.713   3  D3   (T)  #827  M_CKE1           V VIA .
$714      -4.615    -2.764   3  D3   (T)  #809  M_A_A15          V VIA .
$715      -4.612    -2.814   3  D3   (T)  #808  M_A_A14          V VIA .
$716      -4.618    -2.881   1  D3   (T)  #826  M_CKE0           V VIA .
$717      -4.662    -2.822   3  D3   (T)  #820  M_A_BS2          V VIA .
$718      -4.713    -2.824   3  D3   (T)  #806  M_A_A12          V VIA .
$719      -4.708    -2.749   3  D3   (T)  #805  M_A_A11          V VIA .
$720      -4.843    -2.724   3  D3   (T)  #810  M_A_A2           V VIA .
$721      -4.895    -2.721   3  D3   (T)  #802  M_A_A0           V VIA .
$722      -4.843    -2.774   3  D3   (T)  #811  M_A_A3           V VIA .
$723      -4.778    -2.781   3  D3   (T)  #814  M_A_A6           V VIA .
$724      -4.769    -2.830   3  D3   (T)  #816  M_A_A8           V VIA .
$725      -4.705    -2.875   3  D3   (T)  #817  M_A_A9           V VIA .
$726      -4.766    -2.882   3  D3   (T)  #813  M_A_A5           V VIA .
$727      -4.837    -2.900   3  D3   (T)  #822  M_CLK_DDR0       V VIA .
$728      -4.836    -2.849   3  D3   (T)  #823  M_CLK_DDR#0      V VIA .
$729      -4.894    -2.859   3  D3   (T)  #803  M_A_A1           V VIA .
$730      -4.922    -2.816   3  D3   (T)  #824  M_CLK_DDR1       V VIA .
$731      -4.921    -2.765   3  D3   (T)  #825  M_CLK_DDR#1      V VIA .
$732      -5.041    -2.724   3  E3   (T)  #910  M_A_RAS#         V VIA .
$733      -5.041    -2.775   3  E3   (T)  #819  M_A_BS1          V VIA .
$734      -5.053    -2.845   3  E3   (T)  #915  M_A_WE#          V VIA .
$735      -4.988    -2.845   3  D3   (T)  #804  M_A_A10          V VIA .
$736      -4.987    -2.896   3  D3   (T)  #818  M_A_BS0          V VIA .
$737      -5.051    -2.896   3  E3   (T)  #821  M_A_CAS#         V VIA .
$738      -5.123    -2.898   3  E3   (T)  #912  M_CS#1           V VIA .
$739      -5.124    -2.848   3  E3   (T)  #807  M_A_A13          V VIA .
$740      -5.123    -2.790   3  E3   (T)  #911  M_CS#0           V VIA .
$741      -5.118    -2.740   3  E3   (T)  #908  M_ODT0           V VIA .
$742      -5.173    -2.727   3  E3   (T)  #909  M_ODT1           V VIA .
$743      -5.353    -2.656   1  E3   (T)  #1696 +V_VREF_CA_DIMM0 V VIA .
$744      -5.313    -2.743   3  E3   (T)  #858  M_A_DQ32         V VIA .
$745      -5.327    -2.797   3  E3   (T)  #916  N20823161        V VIA .
$746      -5.305    -2.857   3  E3   (T)  #896  M_A_DQS#4        V VIA .
$747      -5.302    -2.907   3  E3   (T)  #904  M_A_DQS4         V VIA .
$748      -5.250    -2.871   3  E3   (T)  #854  M_A_DQ36         V VIA .
$749      -5.250    -2.922   3  E3   (T)  #855  M_A_DQ37         V VIA .
$750      -5.342    -3.197   3  E3   (T)  #764  N35568380        V VIA .
$751      -5.305    -3.248   2  E3   (T)  #704  M_B_DQ33         V VIA .
$752      -5.148    -3.340   3  E3   (T)  #652  M_B_A13          V VIA .
$753      -5.147    -3.290   3  E3   (T)  #753  M_ODT2           V VIA .
$754      -5.037    -3.260   2  E3   (T)  #756  M_CS#2           V VIA .
$755      -5.017    -3.318   3  E3   (T)  #663  M_B_BS0          V VIA .
$756      -5.036    -3.366   3  E3   (T)  #666  M_B_CAS#         V VIA .
$757      -5.131    -3.387   3  E3   (T)  #757  M_CS#3           V VIA .
$758      -5.190    -3.369   3  E3   (T)  #699  M_B_DQ36         V VIA .
$759      -5.300    -3.368   3  E3   (T)  #749  M_B_DQS4         V VIA .
$760      -5.302    -3.419   3  E3   (T)  #741  M_B_DQS#4        V VIA .
$761      -5.227    -3.447   2  E3   (T)  #700  M_B_DQ37         V VIA .
$762      -5.289    -3.498   1  E3   (T)  #66   N46121223        V VIA .
$763      -5.182    -3.634   2  E3   (T)  #64   PWRGD_GFX        V VIA .
$764      -5.179    -3.705   2  E3   (T)  #1665 N30900718        V VIA .
$765      -5.265    -3.679   1  E3   (T)  #1676 N30900573        V VIA .
$766      -5.346    -3.773   1  E4   (T)  #1677 A0202            V VIA .
$767      -5.035    -3.807   1  E4   (T)  #1388 ECRST#           V VIA .
$768      -4.939    -3.739   3  D3   (T)  #1742 N30887366        V VIA .
$769      -4.902    -3.786   3  D4   (T)  #1402 LPC_AD3          V VIA .
$770      -4.846    -3.794   3  D4   (T)  #53   VCCRTC_R         V VIA .
$771      -4.747    -3.728   1  D3   (T)  #56   32KXCLKO_R       V VIA .
$772      -4.786    -3.842   3  D4   (T)  #55   32KXCLKO         V VIA .
$773      -4.744    -3.870   3  D4   (T)  #327  32KXCLKI         V VIA .
$774      -4.696    -4.027   1  D4   (T)  #1434 H_PECI_EC        V VIA .
$775      -4.699    -4.106   3  D4   (T)  #1382 DAT_SMB_R        V VIA .
$776      -4.716    -4.154   3  D4   (T)  #1416 CLK_SMB_R        V VIA .
$777      -4.564    -3.952   1  D4   (T)  #463  KSI7             V VIA .
$778      -4.572    -3.665   3  D3   (T)  #1408 IMVP_OK          V VIA .
$779      -4.619    -3.646   3  D3   (T)  #65   N30949088        V VIA .
$780      -4.689    -3.611   2  D3   (T)  #347  H_A20GATE        V VIA .
