 N750JV-R21

 Parts List              0/2482 Selected Parts             24-Jun-2013 16:48
                                                          INCH units

Part     X       Y     Rot  Grid  T/B 'Device', 'Outline'
R2109                    1.928     1.193  180.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2110                    2.002     1.070  180.0  F3   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2111                    2.215     1.045   90.0  F3   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2117                    1.498    -0.040   90.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2122                    2.173     1.208  180.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2123                    2.778     0.775  180.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2125                    2.722     0.732    0.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2126                    2.235     0.890  180.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2127                    2.193     0.845  180.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2128                    2.995     0.368  180.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2129                    2.995     0.393  180.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2130                    2.624     0.765    0.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2131                    2.665     0.732  180.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2132                    2.673    -0.013   90.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2134                    2.700    -0.013  270.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2135                    2.093     0.753  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2136                    2.200     0.140   90.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2203                    1.978     0.288  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2204                    2.065     0.365  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2205                    2.826     0.205   90.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2206                    2.030     0.173    0.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2208                    1.978     0.173  180.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2209                    2.015    -0.108  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2210                    2.680     0.102  270.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2211                    1.735     0.080    0.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2212                    2.630     0.095    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2213                    2.083     0.159  180.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2214                    1.400     0.315    0.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2215                    1.500     0.010   90.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2216                    1.580     0.105  180.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2217                    1.620    -0.090  270.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2218                    1.586     0.080    0.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2219                    1.505     0.318  180.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2220                    1.470    -0.040   90.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2221                    3.064     0.477    0.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2222                    3.065     0.551    0.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2223                    2.873     1.288   90.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2224                    2.835     1.288   90.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2225                    1.735     0.055    0.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2226                    2.020     0.140    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2227                    2.175     0.140   90.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2228                    1.365     0.088  180.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2229                    1.580     0.179    0.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2230                    1.365     0.045    0.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2231                    1.580     0.130  180.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2232                    2.083     0.123  180.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2233                    1.818     0.100  180.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2234                    1.580     0.155    0.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2235                    1.168     0.258  180.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2236                    1.240     0.258  180.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2237                    1.335     0.315   90.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2310                    2.369     0.975   90.0  F3   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2311                    1.847     0.437  180.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2312                    1.913     0.443  180.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2313                    1.847     0.413  180.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2314                    1.913     0.418  180.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2315                    1.848     0.455  180.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2316                    2.780     0.100  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2317                    2.755     0.100   90.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2318                    1.910     0.443  180.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2319                    2.640     0.325    0.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2320                    1.848     0.528    0.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2321                    1.848     0.479    0.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2322                    1.625     0.755    0.0  G3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2323                    1.908     0.470  180.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2324                    2.015     0.468    0.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2325                    1.895     0.525  180.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2326                    3.370     0.088    0.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2401                    2.595     0.168   90.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2403                    1.842     0.329    0.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2404                    2.735     0.205  270.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2405                    1.842     0.354    0.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2406                    2.910     1.288   90.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2418                    2.995    -0.135    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2419                    3.360    -0.140  270.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2506                    2.910     0.192  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2507                    2.910     0.228  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2508                    1.580    -0.090  270.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2509                    2.790     0.205  270.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2510                    1.835     0.585    0.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2511                    2.763    -0.113  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2512                    2.958     0.155   90.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2513                    2.708     0.102  270.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2514                    2.795    -0.113  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2515                    2.760     0.205   90.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2517                    1.533    -0.063   90.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2518                    2.860     0.215   90.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2519                    2.655     0.165  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2520                    2.215    -0.103   90.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2521                    2.680     0.165  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2523                    2.710     0.205   90.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2525                    1.837     0.299    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2526                    1.533     0.008   90.0  G4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2527                    2.040    -0.108  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2528                    1.848     0.553    0.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2529                    1.847     0.491    0.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2530                    1.847     0.546    0.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2531                    1.848     0.504    0.0  F3   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2532                    1.842     0.388    0.0  F4   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2534                    1.615    -0.020   90.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2535                    2.730     0.165  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2536                    1.590    -0.020   90.0  G4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2537                    1.847     0.464    0.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2538                    1.847     0.519    0.0  F3   (B)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2539                    2.920     0.155   90.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2540                    2.995     0.340    0.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2541                    2.630     0.165  270.0  F4   (T)  'NBS_R0201_H12_000S', 'NBS_R0201_H12_000S'
R2545                    2.178    -0.103   90.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2546                    2.813    -0.068    0.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2601                    3.035     0.785    0.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2602                    3.040     0.725    0.0  F3   (B)  'NBS_R0805_H24_000S', 'NBS_R0805_H24_000S'
R2603                    3.008     0.404    0.0  F4   (B)  'NBS_R0805_H24_000S', 'NBS_R0805_H24_000S'
R2604                    2.360     0.525  180.0  F3   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2605                    2.275     1.045   90.0  F3   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2606                    1.803     0.888    0.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2607                    1.803     0.683    0.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2608                    2.275     0.860  180.0  F3   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2609                    2.890     0.925  270.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2610                    3.080     0.613  180.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2611                    2.998     0.338  180.0  F4   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2613                    2.970     1.213    0.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2701                    1.803     0.633  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2702                    2.158     1.350  180.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2703                    1.803     0.785  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2704                    2.158     1.403  180.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2705                    2.805     0.928    0.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2706                    2.760     1.068    0.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2707                    2.350     1.040  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2708                    1.803     1.015  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2709                    1.803     0.938  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2710                    1.803     0.838  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2711                    1.803     1.065  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2712                    2.975     1.058   90.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2713                    2.515     1.230  270.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2714                    2.565     1.230  270.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2715                    1.803     0.733    0.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2716                    2.635     0.195   90.0  F4   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2717                    1.731     0.786    0.0  F3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2718                    1.665     0.100    0.0  F4   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2719                    2.505     0.180   90.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2720                    1.918     0.575    0.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2721                    2.713    -0.083  270.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2722                    2.750    -0.083  270.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2723                    1.803     0.733    0.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2724                    2.810     0.970  180.0  F3   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2725                    3.013     0.843  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2726                    1.803     0.683    0.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2727                    2.543     0.180   90.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2728                    1.938     0.705  180.0  F3   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2729                    1.760     0.515   90.0  F3   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R2814                    3.105     0.040  180.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2815                    3.105    -0.008  180.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2831                    3.320    -0.140   90.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2833                    3.153    -0.135  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2837                    3.030     0.137    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2838                    3.148     0.143    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2839                    3.325    -0.083  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2840                    2.873    -0.073   90.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2841                    2.878     0.050   90.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2842                    3.075    -0.132  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R2847                    3.210     0.093    0.0  F4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3008                    5.190    -0.298    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3009                    4.913    -0.370    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3010                    4.224    -0.288    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3014                    5.333    -0.078  180.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3015                    3.243     0.141  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3026                    4.645     0.500  270.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3030                    5.333     0.090  180.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3031                    4.953    -0.453   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3032                    5.088     0.255  180.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3033                    4.595     0.500  270.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3034                    5.333    -0.123    0.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3036                    5.115    -0.178  180.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3037                    4.690     0.500   90.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3041                    4.735    -0.463  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3042                    4.771     0.500   90.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3043                    4.224    -0.248  180.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3044                    4.107    -0.210    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3049                    3.090     0.185   90.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3050                    4.905     0.500  270.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3051                    5.220     0.090  180.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3052                    4.450     0.435    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3053                    5.220     0.048  180.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3054                    2.945     0.140  180.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3055                    4.107    -0.135    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3056                    5.103     0.008  180.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3057                    4.107    -0.173    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3058                    5.010     0.343   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3059                    4.840     0.414  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3060                    4.993    -0.453   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3062                    4.880     0.414  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3063                    4.735     0.500   90.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3064                    4.038    -0.090    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3067                    4.120    -0.288    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3068                    4.948     0.500   90.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3069                    4.033    -0.173    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3070                    5.220     0.008  180.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3071                    5.115    -0.298  180.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3072                    4.473     0.500  270.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3073                    4.555     0.500   90.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3074                    4.595     0.410  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3076                    4.555     0.410   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3080                    4.510     0.500   90.0  E3   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3081                    4.295     0.393    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3084                    4.828    -0.463   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3086                    5.078    -0.365  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3087                    4.232    -0.100    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3090                    4.373    -0.398  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3091                    5.050     0.343   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3092                    5.333     0.048    0.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3093                    4.240    -0.055  180.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3094                    4.107    -0.095    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3095                    5.333     0.008  180.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3096                    4.123    -0.048    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3097                    4.295     0.350  180.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3098                    5.333    -0.035  180.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3099                    5.035    -0.365  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3100                    4.123    -0.010    0.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3101                    4.232    -0.445   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3102                    3.708    -0.658  180.0  E4   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R3103                    4.178    -0.445   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3104                    3.705    -0.560  180.0  E4   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R3105                    3.363    -0.675    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3106                    3.363    -0.635    0.0  F4   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3112                    3.723    -0.608   90.0  E4   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R3201                    4.040    -0.288  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3202                    4.003    -0.288  270.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3203                    3.854    -0.198   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3204                    3.890    -0.198   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3207                    3.818    -0.198   90.0  E4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3301                    1.118     4.465    0.0  G1   (B)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R3305                    1.260     4.100  180.0  G1   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3307                    1.590     4.357   90.0  G1   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3322                    1.550     4.357  270.0  G1   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3328                    1.950     4.195    0.0  F1   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3331                    1.950     4.150    0.0  F1   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3601                    5.348    -0.643  180.0  D4   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R3602                    5.910    -0.455    0.0  D4   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R3603                    5.555    -0.760    0.0  D4   (T)  'R0402_H16', 'R0402_H16'
R3604                    5.765    -0.323   90.0  D4   (T)  'NBS_R0603_H24_000S', 'NBS_R0603_H24_000S'
R3605                    5.763    -0.663    0.0  D4   (T)  'R0402_H16', 'R0402_H16'
R3606                    5.868    -0.303  270.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3607                    5.598    -0.685   90.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3608                    5.905    -0.303  270.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3616                    6.258    -0.178  270.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
R3618                    5.673    -0.710  180.0  D4   (T)  'R0603_H24', 'R0603_H24'
R3619                    5.700    -0.638  270.0  D4   (T)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
