 N750JV-R21        FABMASTER (R)          licence #5039 TEST RESEARCH INC, 

 Test Fixture Nails    1551/1665 Selected Drills           24-Jun-2013 16:48
                       1551 Nails, 2125 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$342       6.100    -0.535   2  D4   (T)  #1326 U3_U3RXDP4       V VIA .
$343       6.033    -0.615   1  D4   (T)  #1328 U3_U3TXDP4       V VIA .
$344       5.920    -0.605   1  D4   (T)  #1320 +3VS_AUDIO       V VIA .
$345       5.825    -0.655   1  D4   (T)  #180  AC_HP_L          V VIA .
$346       5.850    -0.550   1  D4   (T)  #1463 GPIO2_COMBO_J1   V PIN T3604.1
$347       5.840    -0.400   1  D4   (T)  #1318 AUD_DVDD         V VIA .
$348       5.708    -0.538   1  D4   (T)  #1022 WOOFER_JD        V VIA .
$349       5.540    -0.530   2  D4   (T)  #1461 FRONT_L          V VIA .
$350       5.493    -0.600   1  D4   (T)  #1321 +5VS_AUDIO       V VIA .
$351       5.065    -0.593   1  E4   (T)  #76   N18325510        V VIA .
$352       5.013    -0.525   2  E4   (T)  #1499 +1.8VS_PWRGD     V VIA .
$353       5.195    -0.395   1  E4   (T)  #427  +3VSUS_PWRGD     V VIA .
$354       5.255    -0.255   1  D4   (T)  #429  ME_SUSPWRDNACK_EC V VIA .
$355       5.450    -0.413   1  D4   (T)  #186  AC_OUTA_L        V VIA .
$356       5.563    -0.268   2  D4   (T)  #87   DMIC_CLK         V VIA .
$357       5.615    -0.315   2  D4   (T)  #69   ACZ_BCLK_AUD_C   V VIA .
$358       5.715    -0.360   1  D4   (T)  #1459 AUD_DVDD_IO      V VIA .
$359       5.690    -0.220   2  D4   (T)  #1470 ACZ_SDOUT_AUD    V VIA .
$360       5.618    -0.200   2  D4   (T)  #89   DMIC_DATA        V VIA .
$361       5.790    -0.040   1  D4   (T)  #997  +5VS_DISCHRG     V VIA .
$362       6.255    -0.230   1  D4   (T)  #1836 DLY_OP_SD#_Q3711 V VIA .
$363       6.360    -0.242   2  D4   (T)  #1327 U3_U3RXDN4       V VIA .
$364       6.260     0.093   1  D4   (T)  #1870 GPU_PWRON        V VIA .
$365       6.408     0.163   1  D4   (T)  #1905 +FBVDDQ_PWRGD    V VIA .
$366       6.313     0.228   1  D4   (T)  #1913 NVDD_PWRGD       V VIA .
$367       6.180     0.235   2  D4   (T)  #1965 SUSB#_PWR_R      V VIA .
$368       6.129     0.295   1  D4   (T)  #990  N77799968        V VIA .
$369       6.085     0.405   2  D4   (T)  #1493 SA_DIMM_VREFCA_C V VIA .
$370       6.006     0.390   1  D4   (T)  #270  N77799946        V VIA .
$371       5.905     0.400   1  D4   (T)  #271  N77822358        V VIA .
$372       5.763     0.560   1  D3   (T)  #883  M_B_VREFCA       V VIA .
$373       5.850     0.325   1  D4   (T)  #881  M_A_VREFCA       V VIA .
$374       5.738     0.303   2  D4   (T)  #1492 SB_DIMM_VREFDQ   V VIA .
$375       5.660     0.343   1  D4   (T)  #1491 SB_DIMM_VREFDQ_C V VIA .
$376       5.625     0.428   1  D4   (T)  #269  N26483057        V VIA .
$377       5.566     0.518   1  D3   (T)  #989  N106762993       V VIA .
$378       5.415     0.425   1  D4   (T)  #268  N75241406        V VIA .
$379       5.425     0.333   1  D4   (T)  #1489 SA_DIMM_VREFDQ_C V VIA .
$380       5.515     0.298   1  D4   (T)  #1490 SA_DIMM_VREFDQ   V VIA .
$381       5.638     0.138   1  D4   (T)  #1412 Q5766_56         V VIA .
$382       5.410     0.093   1  D4   (T)  #1855 SUSC_EC#         V VIA .
$383       5.278    -0.008   1  D4   (T)  #350  EC_GPE1          V VIA .
$384       5.168     0.180   1  E4   (T)  #111  TP_DAT           V VIA .
$385       5.165     0.050   1  E4   (T)  #9    5VSUS_ON         V VIA .
$386       5.180    -0.035   2  E4   (T)  #442  EC_GPJ5          V VIA .
$387       5.138    -0.090   3  E4   (T)  #433  EC_AGND          V VIA .
$388       5.135    -0.145   3  E4   (T)  #432  +3VACC           V VIA .
$389       5.073    -0.203   3  E4   (T)  #430  A/D_MAX_POWER    V VIA .
$390       5.050    -0.253   3  E4   (T)  #428  EC_GPI4          V VIA .
$391       5.017    -0.306   2  E4   (T)  #79   CORE_PWRGD       V VIA .
$392       4.950    -0.320   2  E4   (T)  #426  EC_GPI0          V VIA .
$393       5.035    -0.140   3  E4   (T)  #431  MB_MAX_POWER     V VIA .
$394       5.049    -0.076   3  E4   (T)  #483  EC_GPJ0          V PIN T3024.1
$395       5.033    -0.018   3  E4   (T)  #441  EC_GPJ4          V VIA .
$396       5.048     0.040   3  E4   (T)  #65   +5VSUS_PWRON_EC  V VIA .
$397       5.039     0.102   3  E4   (T)  #64   EC_GPF1          V VIA .
$398       5.040     0.290   1  E4   (T)  #439  EC_GPH2          V VIA .
$399       4.915     0.433   1  E4   (T)  #449  SCE#_EC          V VIA .
$400       5.140     0.403   1  E4   (T)  #1009 +1.35V_DISCHRG   V VIA .
$401       5.275     0.390   1  D4   (T)  #1411 Q5705            V VIA .
$402       5.313     0.498   1  D3   (T)  #988  N106642342       V VIA .
$403       5.244     0.541   2  D3   (T)  #1006 +5V_DISCHRG      V VIA .
$404       5.292     0.738   3  D3   (T)  #1248 M_B_RAS#         V VIA .
$405       5.210     0.759   1  E3   (T)  #1163 M_B_CLK_DDR1     V VIA .
$406       5.110     0.770   3  E3   (T)  #1148 M_B_A2           V VIA .
$407       5.130     0.835   2  E3   (T)  #1140 M_B_A0           V VIA .
$408       5.066     0.862   2  E3   (T)  #1141 M_B_A1           V VIA .
$409       5.066     0.800   3  E3   (T)  #1152 M_B_A6           V VIA .
$410       5.066     0.743   3  E3   (T)  #1150 M_B_A4           V VIA .
$411       5.008     0.740   3  E3   (T)  #1153 M_B_A7           V VIA .
$412       4.926     0.750   3  E3   (T)  #1146 M_B_A14          V VIA .
$413       4.925     0.815   3  E3   (T)  #1143 M_B_A11          V VIA .
$414       4.994     0.849   2  E3   (T)  #1151 M_B_A5           V VIA .
$415       4.994     0.915   3  E3   (T)  #1154 M_B_A8           V VIA .
$416       5.066     0.927   3  E3   (T)  #1149 M_B_A3           V VIA .
$417       5.180     0.910   1  E3   (T)  #1160 M_B_CLK_DDR#0    V VIA .
$418       5.282     0.935   3  D3   (T)  #1253 M_B_WE#          V VIA .
$419       5.351     0.935   2  D3   (T)  #1159 M_B_CAS#         V VIA .
$420       5.421     0.918   2  D3   (T)  #1145 M_B_A13          V VIA .
$421       5.506     0.926   3  D3   (T)  #1192 M_B_DQ33         V VIA .
$422       5.506     0.870   3  D3   (T)  #1193 M_B_DQ37         V VIA .
$423       5.470     0.836   3  D3   (T)  #1250 M_B_CS#1         V VIA .
$424       5.360     0.870   3  D3   (T)  #1246 M_B_ODT0         V VIA .
$425       5.282     0.870   2  D3   (T)  #1156 M_B_BS0          V VIA .
$426       5.290     0.796   3  D3   (T)  #1157 M_B_BS1          V VIA .
$427       5.360     0.795   2  D3   (T)  #1249 M_B_CS#0         V VIA .
$428       5.440     0.775   1  D3   (T)  #1247 M_B_ODT1         V VIA .
$429       5.505     0.750   3  D3   (T)  #1196 M_B_DQ32         V VIA .
$430       5.515     0.810   3  D3   (T)  #1197 M_B_DQ36         V VIA .
$431       5.580     0.880   3  D3   (T)  #1234 M_B_DQS#4        V VIA .
$432       5.580     0.829   3  D3   (T)  #1242 M_B_DQS4         V VIA .
$433       5.640     0.755   3  D3   (T)  #1199 M_B_DQ39         V VIA .
$434       5.640     0.810   3  D3   (T)  #1198 M_B_DQ35         V VIA .
$435       5.640     0.863   3  D3   (T)  #1195 M_B_DQ38         V VIA .
$436       5.635     0.921   3  D3   (T)  #1194 M_B_DQ34         V VIA .
$437       5.735     0.925   3  D3   (T)  #1202 M_B_DQ40         V VIA .
$438       5.735     0.865   3  D3   (T)  #1201 M_B_DQ44         V VIA .
$439       5.735     0.810   3  D3   (T)  #1206 M_B_DQ41         V VIA .
$440       5.740     0.750   3  D3   (T)  #1205 M_B_DQ45         V VIA .
$441       5.825     0.790   3  D3   (T)  #1235 M_B_DQS#5        V VIA .
$442       5.826     0.740   3  D3   (T)  #1243 M_B_DQS5         V VIA .
$443       5.885     0.743   3  D3   (T)  #1208 M_B_DQ43         V VIA .
$444       5.885     0.815   3  D3   (T)  #1207 M_B_DQ47         V VIA .
$445       5.875     0.867   3  D3   (T)  #1203 M_B_DQ46         V VIA .
$446       5.875     0.925   3  D3   (T)  #1204 M_B_DQ42         V VIA .
$447       5.960     0.910   3  D3   (T)  #1210 M_B_DQ48         V VIA .
$448       6.037     0.872   3  D3   (T)  #1236 M_B_DQS#6        V VIA .
$449       6.040     0.822   3  D3   (T)  #1244 M_B_DQS6         V VIA .
$450       5.960     0.850   3  D3   (T)  #1209 M_B_DQ52         V VIA .
$451       5.958     0.800   3  D3   (T)  #1215 M_B_DQ53         V VIA .
$452       5.956     0.743   3  D3   (T)  #1214 M_B_DQ49         V VIA .
$453       5.995     0.685   2  D3   (T)  #1001 +1.35VS_DISCHRG  V VIA .
$454       6.155     0.595   1  D3   (T)  #999  +0.675VS_DISCHRG V VIA .
$455       6.160     0.747   3  D3   (T)  #1224 M_B_DQ60         V VIA .
$456       6.160     0.805   3  D3   (T)  #1223 M_B_DQ56         V VIA .
$457       6.095     0.745   2  D3   (T)  #1217 M_B_DQ54         V VIA .
$458       6.095     0.810   3  D3   (T)  #1216 M_B_DQ50         V VIA .
$459       6.105     0.860   3  D3   (T)  #1212 M_B_DQ55         V VIA .
$460       6.105     0.918   3  D3   (T)  #1213 M_B_DQ51         V VIA .
$461       6.190     0.910   3  D3   (T)  #1219 M_B_DQ61         V VIA .
$462       6.185     0.852   3  D3   (T)  #1218 M_B_DQ57         V VIA .
$463       6.213     0.783   3  D3   (T)  #1245 M_B_DQS7         V VIA .
$464       6.290     0.740   2  D3   (T)  #1226 M_B_DQ63         V VIA .
$465       6.285     0.800   3  D3   (T)  #1225 M_B_DQ58         V VIA .
$466       6.315     0.843   3  D3   (T)  #1220 M_B_DQ62         V VIA .
$467       6.320     0.899   3  D3   (T)  #1221 M_B_DQ59         V VIA .
$468       6.345     1.145   1  D3   (T)  #1251 M_B_SA0          V VIA .
$469       6.329     1.250   3  D3   (T)  #1110 M_A_DQ62         V VIA .
$470       6.279     1.291   3  D3   (T)  #1129 M_A_DQS7         V VIA .
$471       6.329     1.306   3  D3   (T)  #1109 M_A_DQ58         V VIA .
$472       6.329     1.356   3  D3   (T)  #1104 M_A_DQ59         V VIA .
$473       6.329     1.412   3  D3   (T)  #1105 M_A_DQ63         V VIA .
$474       6.279     1.342   3  D3   (T)  #1121 M_A_DQS#7        V VIA .
$475       6.213     1.353   3  D3   (T)  #1107 M_A_DQ60         V VIA .
$476       6.213     1.296   3  D3   (T)  #1108 M_A_DQ56         V VIA .
$477       6.125     1.274   3  D3   (T)  #1101 M_A_DQ51         V VIA .
$478       6.131     1.329   3  D3   (T)  #1100 M_A_DQ50         V VIA .
$479       6.132     1.379   3  D3   (T)  #1096 M_A_DQ52         V VIA .
$480       6.212     1.404   3  D3   (T)  #1102 M_A_DQ57         V VIA .
$481       6.212     1.460   3  D3   (T)  #1103 M_A_DQ61         V VIA .
$482       6.350     1.478   1  D3   (T)  #1138 M_A_SA1          V VIA .
$483       6.343     1.615   1  D3   (T)  #1137 M_A_SA0          V VIA .
$484       6.035     1.875   1  D3   (T)  #1494 +V_DDR_CA_VREF   V VIA .
$485       6.132     1.445   3  D3   (T)  #1097 M_A_DQ55         V VIA .
$486       6.083     1.431   3  D3   (T)  #1128 M_A_DQS6         V VIA .
$487       6.082     1.380   3  D3   (T)  #1120 M_A_DQS#6        V VIA .
$488       5.985     1.426   3  D3   (T)  #1094 M_A_DQ54         V VIA .
$489       5.985     1.365   3  D3   (T)  #1093 M_A_DQ48         V VIA .
$490       6.001     1.316   3  D3   (T)  #1098 M_A_DQ53         V VIA .
$491       6.000     1.258   3  D3   (T)  #1099 M_A_DQ49         V VIA .
$492       5.917     1.254   2  D3   (T)  #1092 M_A_DQ43         V VIA .
$493       5.904     1.313   3  D3   (T)  #1091 M_A_DQ46         V VIA .
$494       5.902     1.365   3  D3   (T)  #1087 M_A_DQ42         V VIA .
$495       5.902     1.422   3  D3   (T)  #1088 M_A_DQ47         V VIA .
$496       5.765     1.430   3  D3   (T)  #1086 M_A_DQ40         V VIA .
$497       5.765     1.374   3  D3   (T)  #1085 M_A_DQ45         V VIA .
$498       5.840     1.300   3  D3   (T)  #1119 M_A_DQS#5        V VIA .
$499       5.840     1.250   3  D3   (T)  #1127 M_A_DQS5         V VIA .
$500       5.765     1.250   3  D3   (T)  #1090 M_A_DQ44         V VIA .
$501       5.765     1.310   2  D3   (T)  #1089 M_A_DQ41         V VIA .
$502       5.695     1.350   3  D3   (T)  #1079 M_A_DQ35         V VIA .
$503       5.636     1.422   3  D3   (T)  #1126 M_A_DQS4         V VIA .
$504       5.636     1.370   3  D3   (T)  #1118 M_A_DQS#4        V VIA .
$505       5.655     1.313   3  D3   (T)  #1082 M_A_DQ38         V VIA .
$506       5.655     1.257   3  D3   (T)  #1083 M_A_DQ34         V VIA .
$507       5.575     1.250   3  D3   (T)  #1081 M_A_DQ36         V VIA .
$508       5.575     1.307   3  D3   (T)  #1080 M_A_DQ32         V VIA .
$509       5.525     1.342   3  D3   (T)  #1077 M_A_DQ37         V VIA .
$510       5.525     1.400   3  D3   (T)  #1076 M_A_DQ33         V VIA .
$511       5.457     1.390   1  D3   (T)  #1136 M_A_CS#1         V VIA .
$512       5.405     1.315   3  D3   (T)  #1132 M_A_ODT1         V VIA .
$513       5.405     1.258   3  D3   (T)  #1131 M_A_ODT0         V VIA .
$514       5.322     1.335   3  D3   (T)  #1040 M_A_BS0          V VIA .
$515       5.323     1.386   3  D3   (T)  #1139 M_A_WE#          V VIA .
$516       5.269     1.330   3  D3   (T)  #1133 M_A_RAS#         V VIA .
$517       5.322     1.265   3  D3   (T)  #1135 M_A_CS#0         V VIA .
$518       5.269     1.268   3  D3   (T)  #1041 M_A_BS1          V VIA .
$519       5.175     1.270   1  E3   (T)  #1047 M_A_CLK_DDR1     V VIA .
$520       5.108     1.317   3  E3   (T)  #1024 M_A_A0           V VIA .
$521       5.068     1.365   3  E3   (T)  #1025 M_A_A1           V VIA .
$522       5.058     1.316   3  E3   (T)  #1036 M_A_A6           V VIA .
$523       5.063     1.260   3  E3   (T)  #1034 M_A_A4           V VIA .
$524       4.996     1.260   3  E3   (T)  #1027 M_A_A11          V VIA .
$525       4.995     1.320   3  E3   (T)  #1037 M_A_A7           V VIA .
$526       5.000     1.385   3  E3   (T)  #1035 M_A_A5           V VIA .
$527       5.001     1.441   3  E3   (T)  #1038 M_A_A8           V VIA .
$528       5.069     1.425   2  E3   (T)  #1033 M_A_A3           V VIA .
$529       5.152     1.425   1  E3   (T)  #1046 M_A_CLK_DDR0     V VIA .
$530       5.255     1.418   2  D3   (T)  #1026 M_A_A10          V VIA .
$531       5.323     1.452   2  D3   (T)  #1043 M_A_CAS#         V VIA .
$532       5.395     1.455   2  D3   (T)  #1029 M_A_A13          V VIA .
$533       5.545     1.938   1  D3   (T)  #1000 +1.35VS          V VIA .
$534       5.340     1.963   1  D3   (T)  #1032 M_A_A2           V VIA .
$535       5.444     2.337   1  D2   (T)  #1142 M_B_A10          V VIA .
$536       5.723     2.510   1  D2   (T)  #266  +VCCIOA_OUT      V VIA .
$537       5.700     2.600   1  D2   (T)  #267  EDP_RCOMP        V VIA .
$538       6.041     2.530   3  D2   (T)  #1926 CLK_CPU_BCLK#_L  V VIA .
$539       6.095     2.570   2  D2   (T)  #1922 CLK_DREF#        V VIA .
$540       6.100     2.495   2  D2   (T)  #1920 CLK_DREF         V VIA .
$541       6.155     2.415   1  D2   (T)  #1925 CLK_CPU_BCLK_L   V VIA .
$542       6.400     2.350   1  D2   (T)  #1516 CLK_CPU_BCLK#    V VIA .
$543       6.335     2.450   1  D2   (T)  #1921 CLK_PCH_DP_P     V VIA .
$544       6.175     2.605   1  D2   (T)  #1672 PCIENB_TXN10     V VIA .
$545       6.075     2.665   3  D2   (T)  #1865 CLK_DP_SSC_N_L   V VIA .
$546       6.055     2.715   3  D2   (T)  #1864 CLK_DP_SSC_P_L   V VIA .
$547       6.020     2.782   2  D2   (T)  #1704 PCIENB_TXP10     V VIA .
$548       6.160     2.765   1  D2   (T)  #1674 PCIENB_TXN11     V VIA .
$549       6.255     2.725   1  D2   (T)  #1706 PCIENB_TXP11     V VIA .
$550       6.405     2.989   2  D2   (T)  #1699 PCIEG_RXP7       V VIA .
$551       6.330     3.040   1  D2   (T)  #1695 PCIEG_RXP5       V VIA .
$552       5.945     3.415   3  D2   (T)  #1260 CPU_FC_PWROK     V VIA .
$553       5.883     3.414   3  D2   (T)  #1555 CPU_FC_PWR       V VIA .
$554       5.715     3.428   2  D2   (T)  #2038 EDP_DISP_UTIL    V PIN T0305.1
$555       5.641     3.421   2  D2   (T)  #299  PWR_DEBUG        V VIA .
$556       5.495     3.423   1  D2   (T)  #1899 CPU_TESTLOW0     V VIA .
$557       5.545     3.495   2  D2   (T)  #1898 CPU_TESTLOW1     V VIA .
$558       5.603     3.545   2  D2   (T)  #1935 +VCCIO2PCH       V VIA .
$559       5.590     3.778   1  D2   (T)  #969  P_VCORE_PHASE1_PH_10 V VIA .
$560       5.785     3.780   1  D2   (T)  #1823 P_VCORE_PHASE1_VO_10 V VIA .
$561       6.045     3.808   1  D2   (T)  #1825 P_VCORE_PHASE3_VO_10 V VIA .
$562       6.110     3.970   1  D1   (T)  #1828 P_VCORE_DH3_R_30 V VIA .
$563       6.190     4.008   1  D1   (T)  #799  P_VCORE_LX3_30   V VIA .
$564       6.350     4.635   1  D1   (T)  #240  P_3VLS_RC_10     V VIA .
$565       5.715     4.040   1  D1   (T)  #798  P_VCORE_LX1_30   V VIA .
$566       5.603     3.990   1  D1   (T)  #1829 P_VCORE_DH1_R_30 V VIA .
$567       5.265     4.060   1  D1   (T)  #793  P_VCORE_DH3_30   V VIA .
$568       5.310     4.170   1  D1   (T)  #792  P_VCORE_DH1_30   V VIA .
$569       5.188     4.397   1  E1   (T)  #1504 N23118050        V VIA .
$570       5.105     4.320   2  E1   (T)  #209  P_VCORE_DL1_30   V VIA .
$571       5.170     4.288   2  E1   (T)  #208  P_VCORE_DL3_30   V VIA .
$572       5.115     4.220   2  E1   (T)  #796  P_VCORE_VDD_20   V VIA .
$573       5.143     4.115   1  E1   (T)  #797  P_VCORE_PWM2_10  V VIA .
$574       5.093     4.035   1  E1   (T)  #201  P_VCORE_CSP1_10  V VIA .
$575       5.048     3.938   1  E1   (T)  #971  P_VCORE_PHASE3_PH_10 V VIA .
$576       4.940     4.033   1  E1   (T)  #204  P_VCORE_CSP3_10  V VIA .
$577       5.038     4.188   1  E1   (T)  #791  P_VCORE_PWM2_EN_10 V VIA .
$578       4.958     4.298   1  E1   (T)  #221  SGND_VCORE       V VIA .
$579       5.098     4.397   2  E1   (T)  #800  P_VCORE_TSENSE_10 V VIA .
$580       5.040     4.441   2  E1   (T)  #795  P_VCORE_INT_SEL_10 V VIA .
$581       4.970     4.448   2  E1   (T)  #419  P_VCORE_RSOC_10  V VIA .
$582       4.893     4.423   1  E1   (T)  #801  P_VCORE_VCC_10   V VIA .
$583       4.818     4.272   1  E1   (T)  #220  P_VCORE_RAMP_10  V VIA .
$584       4.820     4.168   1  E1   (T)  #224  P_VCORE_IOUT_10  V VIA .
$585       4.853     4.075   2  E1   (T)  #205  P_VCORE_CSSUM_10 V VIA .
$586       4.875     3.985   2  E1   (T)  #202  P_VCORE_CSREF_10 V VIA .
$587       4.810     4.015   2  E1   (T)  #203  P_VCORE_CSP2_10  V VIA .
$588       4.690     3.860   1  E1   (T)  #970  P_VCORE_PHASE2_PH_10 V VIA .
$589       4.413     4.003   1  E1   (T)  #973  P_VCORE_DH2_R_30 V VIA .
$590       4.115     4.243   1  E1   (T)  #1299 P_VCORE_VIN_S    V VIA .
$591       4.029     4.134   3  E1   (T)  #1285 P_VCORE_BST2_30  V VIA .
$592       3.990     4.180   2  E1   (T)  #941  VCCSENSE         V VIA .
$593       3.920     4.138   1  E1   (T)  #77   ALL_SYSTEM_PWRGD V VIA .
$594       3.985     4.093   2  E1   (T)  #940  VSSSENSE         V VIA .
$595       4.030     3.895   1  E1   (T)  #974  +5VS_PWR         V VIA .
$596       4.150     3.988   2  E1   (T)  #207  P_VCORE_DL2_30   V VIA .
$597       4.200     4.045   2  E1   (T)  #918  P_VCORE_LX2_30   V VIA .
$598       4.223     3.913   1  E1   (T)  #972  P_VCORE_DH2_30   V VIA .
$599       4.580     3.815   1  E2   (T)  #1824 P_VCORE_PHASE2_VO_10 V VIA .
$600       4.745     3.658   2  E2   (T)  #7    VR_SVID_CLK      V VIA .
$601       4.820     3.595   1  E2   (T)  #915  +VCORE           V VIA .
$602       4.718     3.578   1  E2   (T)  #5    VR_SVID_ALERT#   V VIA .
$603       4.598     3.505   1  E2   (T)  #3    VR_SVID_DATA     V VIA .
$604       4.703     3.421   1  E2   (T)  #295  H_CPU_SVIDALRT#  V VIA .
$605       4.535     3.115   2  E2   (T)  #1934 VCC_SENSE        V VIA .
$606       4.545     3.030   2  E2   (T)  #2036 H_CATERR#        V PIN T0303.1
$607       4.485     3.068   2  E2   (T)  #1933 VSS_SENSE        V VIA .
$608       4.380     3.043   2  E2   (T)  #273  H_PROCHOT_S#_R   V VIA .
$609       4.380     2.968   2  E2   (T)  #272  H_PROCHOT_S#_R1  V VIA .
$610       4.303     3.053   1  E2   (T)  #22   PM_SYNC#_R       V VIA .
$611       4.225     3.068   2  E2   (T)  #1910 H_PROCHOT_S#     V VIA .
$612       4.158     3.048   2  E2   (T)  #21   PM_SYNC#         V VIA .
$613       4.123     3.245   1  E2   (T)  #1    +VCCIO_OUT       V VIA .
$614       4.085     3.380   1  E2   (T)  #1919 N66007069        V VIA .
$615       3.898     3.213   1  E2   (T)  #1918 FDI_CSYNC        V VIA .
$616       3.985     2.959   2  E2   (T)  #275  XDP_TCLK         V PIN T0317.1
$617       4.043     2.911   2  E2   (T)  #276  XDP_TRST#        V PIN T0316.1
$618       4.070     2.849   2  E2   (T)  #1800 XDP_TMS          V PIN T0318.1
$619       3.993     2.726   1  E2   (T)  #1802 XDP_TDO_R        V PIN T0320.1
$620       4.046     2.784   2  E2   (T)  #1801 XDP_TDI_R        V PIN T0319.1
$621       4.155     2.860   2  E2   (T)  #1930 XDP_DBRESET#     V VIA .
$622       4.133     2.925   2  E2   (T)  #1916 PCH_PLTRST_CPU   V VIA .
$623       4.208     2.935   2  E2   (T)  #1929 H_DBR#_R         V VIA .
$624       4.290     2.930   1  E2   (T)  #24   H_CPUPWRGD_R     V VIA .
$625       4.402     2.898   2  E2   (T)  #2039 XDP_BPM2         V PIN T0310.1
$626       4.471     2.903   2  E2   (T)  #2040 XDP_BPM3         V PIN T0311.1
$627       4.528     2.831   2  E2   (T)  #2043 XDP_BPM6         V PIN T0314.1
$628       4.541     2.898   2  E2   (T)  #2041 XDP_BPM4         V PIN T0312.1
$629       4.605     2.926   2  E2   (T)  #2044 XDP_BPM7         V PIN T0315.1
$630       4.603     2.858   2  E2   (T)  #2048 XDP_OBS1         V PIN T0349.1
$631       4.575     2.779   2  E2   (T)  #2056 TP_CPU_RSVD_AL26 V PIN T0604.1
$632       4.535     2.693   2  E2   (T)  #1893 CFG5             V VIA .
$633       4.510     2.758   2  E2   (T)  #1892 CFG4             V VIA .
$634       4.458     2.834   2  E2   (T)  #2054 TP_CPU_RSVD_AR35 V PIN T0602.1
$635       4.389     2.829   2  E2   (T)  #2053 TP_CPU_RSVD_AT35 V PIN T0601.1
$636       4.383     2.688   1  E2   (T)  #1924 N20278782        V VIA .
$637       4.193     2.703   1  E2   (T)  #1390 N78028935        V VIA .
$638       4.139     2.629   1  E2   (T)  #1519 N21820072        V VIA .
$639       4.038     2.625   1  E2   (T)  #278  N21820070        V VIA .
$640       3.908     2.540   1  E2   (T)  #1518 H_DRAM_PWRGD     V VIA .
$641       3.883     2.393   1  E2   (T)  #1410 SUSB_EC          V VIA .
$642       4.030     2.533   1  E2   (T)  #1794 1.35V_PWRGD      V VIA .
$643       4.105     2.415   1  E2   (T)  #286  N78104404        V VIA .
$644       4.315     2.528   1  E2   (T)  #285  DRAMPWROK        V VIA .
$645       4.370     2.473   2  E2   (T)  #1917 SM_DRAMPWROK     V VIA .
$646       4.493     2.638   2  E2   (T)  #1891 CFG2             V VIA .
$647       4.590     2.498   1  E2   (T)  #2055 TP_CPU_RSVD_AR32 V PIN T0603.1
$648       4.435     2.325   2  E2   (T)  #939  SM_RCOMP2        V VIA .
$649       4.495     2.330   3  E2   (T)  #938  SM_RCOMP0        V VIA .
$650       4.550     2.315   3  E2   (T)  #274  SM_RCOMP1        V VIA .
$651       4.862     1.833   1  E3   (T)  #237  P_1.35VSLS_RC_10 V VIA .
$652       4.473     1.953   1  E3   (T)  #287  M_DRAMRST#       V VIA .
$653       4.370     1.788   1  E3   (T)  #1487 DRAMRST#_RR      V VIA .
$654       4.193     1.780   1  E3   (T)  #1488 DRAMRST#_GATE    V VIA .
$655       4.143     1.710   2  E3   (T)  #1931 DRAMRST_PCH      V VIA .
$656       4.223     1.668   1  E3   (T)  #1932 DRAMRST_EC       V VIA .
$657       4.243     1.540   1  E3   (T)  #1134 DRAMRST#_R       V VIA .
$658       4.343     1.535   1  E3   (T)  #784  +12VS            V VIA .
$659       4.267     1.445   3  E3   (T)  #1052 M_A_DQ10         V VIA .
$660       4.267     1.385   3  E3   (T)  #1053 M_A_DQ14         V VIA .
$661       4.267     1.315   3  E3   (T)  #1057 M_A_DQ11         V VIA .
$662       4.160     1.415   3  E3   (T)  #1115 M_A_DQS#1        V VIA .
$663       4.160     1.365   3  E3   (T)  #1123 M_A_DQS1         V VIA .
$664       4.160     1.315   3  E3   (T)  #1055 M_A_DQ13         V VIA .
$665       4.085     1.315   3  E3   (T)  #1111 M_A_DQ2          V VIA .
$666       4.085     1.375   3  E3   (T)  #1113 M_A_DQ9          V VIA .
$667       4.085     1.440   3  E3   (T)  #1112 M_A_DQ12         V VIA .
$668       3.985     1.460   3  E3   (T)  #1062 M_A_DQ7          V VIA .
$669       3.980     1.400   3  E3   (T)  #1073 M_A_DQ3          V VIA .
$670       3.978     1.344   3  E3   (T)  #1114 M_A_DQS#0        V VIA .
$671       3.880     1.435   3  E3   (T)  #1050 M_A_DQ4          V VIA .
$672       3.895     1.383   3  E3   (T)  #1051 M_A_DQ0          V VIA .
$673       3.910     1.310   3  E3   (T)  #1095 M_A_DQ1          V VIA .
$674       3.925     1.250   3  E3   (T)  #1084 M_A_DQ5          V VIA .
$675       3.978     1.293   3  E3   (T)  #1122 M_A_DQS0         V VIA .
$676       4.085     1.250   3  E3   (T)  #1106 M_A_DQ6          V VIA .
$677       4.160     1.255   3  E3   (T)  #1054 M_A_DQ8          V VIA .
$678       4.267     1.256   3  E3   (T)  #1056 M_A_DQ15         V VIA .
$679       4.357     1.250   3  E3   (T)  #1063 M_A_DQ16         V VIA .
$680       4.357     1.308   3  E3   (T)  #1064 M_A_DQ21         V VIA .
$681       4.361     1.380   2  E3   (T)  #1059 M_A_DQ17         V VIA .
$682       4.361     1.450   2  E3   (T)  #1058 M_A_DQ20         V VIA .
$683       4.428     1.455   3  E3   (T)  #1116 M_A_DQS#2        V VIA .
$684       4.429     1.404   3  E3   (T)  #1124 M_A_DQS2         V VIA .
$685       4.495     1.450   3  E3   (T)  #1060 M_A_DQ18         V VIA .
$686       4.495     1.390   3  E3   (T)  #1061 M_A_DQ19         V VIA .
