 X450VC-MB-R20        FABMASTER (R)          licence #5039 TEST RESEARCH INC, 

 Test Fixture Nails    1311/1464 Selected Drills           25-Feb-2013 8:59
                       1311 Nails, 1633 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$332       3.208     2.470   1  3B   (T)  #685  M_A_DQ62         V VIA .
$333       3.290     2.549   3  3B   (T)  #701  M_A_DQS#7        V VIA .
$334       3.291     2.599   3  3B   (T)  #709  M_A_DQS7         V VIA .
$335       3.199     2.651   1  3B   (T)  #690  M_A_DQ63         V VIA .
$336       3.050     2.786   1  3B   (T)  #817  M_B_RAS#         V VIA .
$337       2.495     2.565   1  4B   (T)  #1144 BT_ON            V VIA .
$338       2.370     2.790   2  4B   (T)  #1539 PQ9105_PIN5_10   V VIA .
$339       2.315     2.725   2  4B   (T)  #176  N44032948        V VIA .
$340       2.275     2.790   2  4B   (T)  #1540 PQ9106_PIN5_10   V VIA .
$341       2.130     2.665   1  4B   (T)  #241  WLAN_RF_ON       V VIA .
$342       1.960     2.738   1  4B   (T)  #235  PCIE_TXP2_WLAN   V VIA .
$343       1.932     2.571   1  4B   (T)  #232  PCIE_RXN2_WLAN   V VIA .
$344       1.557     2.553   1  4B   (T)  #188  CLK_PCIE_WLAN#   V VIA .
$345       1.895     2.295   2  4B   (T)  #42   +3VS_WLAN        V VIA .
$346       2.000     2.340   1  4B   (T)  #44   +1.5VS_WLAN      V VIA .
$347       2.095     2.220   1  4B   (T)  #1130 PWRLIMIT#_EC     V VIA .
$348       1.931     2.231   2  4B   (T)  #238  USB_PP8          V VIA .
$349       1.770     2.130   1  4B   (T)  #738  REGOUT_LX        V VIA .
$350       1.850     2.008   1  4B   (T)  #1406 LED0/SPICSB      V PIN T3309.1
$351       2.063     2.011   1  4B   (T)  #277  N52515371        V VIA .
$352       2.085     2.120   1  4B   (T)  #927  N46739943        V VIA .
$353       2.295     1.920   1  4B   (T)  #478  DIM_THRM_DA      V VIA .
$354       2.380     1.815   1  4A   (T)  #479  DIM_THRM_DC      V VIA .
$355       2.122     1.882   1  4B   (T)  #276  N46740147        V VIA .
$356       1.947     1.881   1  4B   (T)  #956  VDDREG           V VIA .
$357       1.940     1.795   2  4A   (T)  #1404 ENSWREG          V VIA .
$358       1.983     1.705   2  4A   (T)  #1412 SCL/LED_CR       V PIN T3312.1
$359       1.925     1.639   1  4A   (T)  #302  ISOLATEB         V VIA .
$360       1.917     1.730   2  4A   (T)  #1408 LED3/SPIDO/EEDO  V PIN T3311.1
$361       1.793     1.739   1  4A   (T)  #442  SDA/SPIDI        V PIN T3310.1
$362       1.619     1.888   2  4B   (T)  #1411 SP14             V PIN T3306.1
$363       1.657     1.960   1  4B   (T)  #1034 XTAL1            V VIA .
$364       1.424     2.045   2  4B   (T)  #411  CLK_USB25_CR     V VIA .
$365       1.425     1.975   2  4B   (T)  #1035 XTAL2            V VIA .
$366       1.460     1.882   1  4B   (T)  #444  RSET             V VIA .
$367       1.322     1.841   1  4A   (T)  #594  L_TRDP0          V VIA .
$368       1.215     1.950   1  4B   (T)  #443  VDD33            V VIA .
$369       1.230     2.140   1  4B   (T)  #28   N16762234        V VIA .
$370       0.975     1.990   1  4B   (T)  #587  N23598221        V VIA .
$371       0.730     1.943   1  4B   (T)  #577  L_CMT1           V VIA .
$372       0.790     1.850   1  4A   (T)  #578  L_CMT0           V VIA .
$373       0.646     1.756   1  4A   (T)  #585  L_TRLP0          V VIA .
$374       0.644     1.869   1  4B   (T)  #583  L_TRLP1          V VIA .
$375       0.642     1.959   1  4B   (T)  #582  L_TRLM2          V VIA .
$376       0.730     2.021   2  4B   (T)  #576  L_CMT2           V VIA .
$377       0.781     2.089   1  4B   (T)  #575  L_CMT3           V VIA .
$378       0.705     2.120   2  4B   (T)  #1533 GND_LAN_T        V VIA .
$379       0.533     2.951   1  4B   (T)  #762  DVI_TX2N_C       V VIA .
$380       0.575     2.884   2  4B   (T)  #765  DVI_TX0P_C       V VIA .
$381       0.676     2.845   2  4B   (T)  #764  DVI_TX1N_C       V VIA .
$382       0.726     2.905   1  4B   (T)  #756  DVI_CLKP_C       V VIA .
$383       0.795     3.125   1  4B   (T)  #1454 HDMI_CLK         V VIA .
$384       0.905     3.240   1  4B   (T)  #1455 HDMI_DAT         V VIA .
$385       0.579     3.641   1  4B   (T)  #492  CRT_GREEN_L      V VIA .
$386       0.397     3.569   1  5B   (T)  #491  CRT_RED_L        V VIA .
$387       0.375     3.920   1  5B   (T)  #419  HSYNC_CON        V VIA .
$388       0.370     4.000   2  5B   (T)  #421  VSYNC_CON        V VIA .
$389       0.589     3.996   1  4B   (T)  #170  DDC_DATA         V VIA .
$390       0.665     3.920   2  4B   (T)  #420  CRT_VSYNC_PCH    V VIA .
$391       0.758     3.953   1  4B   (T)  #1463 CRT_CLK_PCH      V VIA .
$392       0.704     3.844   1  4B   (T)  #418  CRT_HSYNC_PCH    V VIA .
$393       0.609     3.801   1  4B   (T)  #493  CRT_BLUE_L       V VIA .
$394       1.320     3.145   2  4B   (T)  #261  N39332707        V VIA .
$395       1.358     3.208   2  4B   (T)  #988  N39351692        V VIA .
$396       1.365     3.320   2  4B   (T)  #268  N33649201        V VIA .
$397       1.370     3.390   2  4B   (T)  #1448 5VSUS_ON         V VIA .
$398       1.380     3.460   2  4B   (T)  #264  P_5VSUS_FB_10    V VIA .
$399       1.475     3.590   1  4B   (T)  #262  N39332597        V VIA .
$400       1.598     3.578   2  4B   (T)  #739  P_5VSUS_BST_30   V VIA .
$401       1.655     3.620   2  4B   (T)  #921  P_5V3V_CP2_20    V VIA .
$402       1.730     3.772   1  4B   (T)  #922  P_5V3V_CP3_20    V VIA .
$403       1.866     3.655   1  4B   (T)  #920  P_5V3V_CP1_20    V VIA .
$404       1.829     3.511   1  4B   (T)  #14   +3VAO            V PIN PT8105.1
$405       1.883     3.347   1  4B   (T)  #12   +5VAO            V PIN PT8104.1
$406       1.771     3.355   1  4B   (T)  #259  P_5V3V_ENLDO_10  V VIA .
$407       1.620     3.265   1  4B   (T)  #271  P_3VSUS_FB_10    V VIA .
$408       1.475     3.191   1  4B   (T)  #270  N39351668        V VIA .
$409       1.435     3.013   1  4B   (T)  #987  N39332595        V VIA .
$410       1.502     3.092   1  4B   (T)  #269  N39351754        V VIA .
$411       1.749     3.165   1  4B   (T)  #744  P_5V3V_VIN_20    V VIA .
$412       1.883     3.188   1  4B   (T)  #11   +5VA             V PIN PT8108.1
$413       2.024     3.320   1  4B   (T)  #999  +5VS_DSG         V VIA .
$414       2.125     3.175   1  4B   (T)  #13   +3VA             V PIN PT8106.1
$415       2.205     3.005   1  4B   (T)  #21   N41614064        V VIA .
$416       2.460     2.864   1  4B   (T)  #1004 +1.5V_DSG        V VIA .
$417       2.620     2.920   1  3B   (T)  #1007 +VGFX_CORE_DSG   V VIA .
$418       2.745     3.096   1  3B   (T)  #1006 +1.8VS_DSG       V VIA .
$419       2.536     3.111   1  3B   (T)  #1000 +3VS_DSG         V VIA .
$420       2.180     3.440   1  4B   (T)  #1003 +5V_DSG          V VIA .
$421       2.380     3.605   1  4B   (T)  #65   ALL_SYSTEM_PWRGD V VIA .
$422       2.271     3.879   1  4B   (T)  #560  P_5VSUS_VSENS_10 V VIA .
$423       2.855     3.740   1  3B   (T)  #260  P_5V3V_VIN_S     V VIA .
$424       3.215     3.540   1  3B   (T)  #689  M_A_DQ58         V VIA .
$425       3.110     3.384   1  3B   (T)  #182  DDR_PWRGD        V VIA .
$426       3.275     3.390   1  3B   (T)  #683  M_A_DQ56         V VIA .
$427       3.315     3.076   1  3B   (T)  #682  M_A_DQ60         V VIA .
$428       3.725     3.347   1  3B   (T)  #668  M_A_DQ47         V VIA .
$429       3.784     3.260   1  3B   (T)  #665  M_A_DQ45         V VIA .
$430       3.815     3.127   1  3B   (T)  #669  M_A_DQ41         V VIA .
$431       3.900     3.235   1  3B   (T)  #658  M_A_DQ37         V VIA .
$432       3.916     3.155   2  3B   (T)  #662  M_A_DQ39         V VIA .
$433       3.875     3.077   2  3B   (T)  #659  M_A_DQ34         V VIA .
$434       3.933     3.040   2  3B   (T)  #663  M_A_DQ35         V VIA .
$435       3.982     2.985   2  3B   (T)  #656  M_A_DQ38         V VIA .
$436       4.000     3.075   2  3B   (T)  #657  M_A_DQ36         V VIA .
$437       4.018     3.155   2  3B   (T)  #661  M_A_DQ32         V VIA .
$438       4.091     3.205   2  3B   (T)  #715  M_A_CS#1         V VIA .
$439       4.110     3.125   2  3B   (T)  #714  M_A_CS#0         V VIA .
$440       4.129     3.040   1  3B   (T)  #712  M_A_ODT1         V VIA .
$441       4.263     3.185   1  3B   (T)  #606  M_A_A10          V VIA .
$442       4.509     3.145   1  3B   (T)  #605  M_A_A1           V VIA .
$443       4.532     3.030   1  3B   (T)  #619  M_A_A9           V VIA .
$444       4.555     2.940   1  3B   (T)  #612  M_A_A2           V VIA .
$445       4.780     2.830   1  2B   (T)  #610  M_A_A14          V VIA .
$446       4.757     2.950   1  2B   (T)  #607  M_A_A11          V VIA .
$447       4.734     3.050   1  2B   (T)  #618  M_A_A8           V VIA .
$448       4.711     3.165   1  2B   (T)  #615  M_A_A5           V VIA .
$449       4.688     3.275   1  2B   (T)  #614  M_A_A4           V VIA .
$450       4.665     3.370   1  2B   (T)  #608  M_A_A12          V VIA .
$451       4.550     3.315   1  3B   (T)  #613  M_A_A3           V VIA .
$452       4.446     3.360   1  3B   (T)  #713  M_A_RAS#         V VIA .
$453       4.354     3.390   2  3B   (T)  #623  M_A_CAS#         V VIA .
$454       4.333     3.322   2  3B   (T)  #620  M_A_BS0          V VIA .
$455       4.252     3.338   1  3B   (T)  #609  M_A_A13          V VIA .
$456       4.180     3.300   2  3B   (T)  #711  M_A_ODT0         V VIA .
$457       4.069     3.285   1  3B   (T)  #660  M_A_DQ33         V VIA .
$458       3.940     3.495   1  3B   (T)  #666  M_A_DQ43         V VIA .
$459       4.045     3.518   1  3B   (T)  #670  M_A_DQ40         V VIA .
$460       4.017     3.964   1  3B   (T)  #700  M_A_DQS#6        V VIA .
$461       4.233     3.865   1  3B   (T)  #667  M_A_DQ44         V VIA .
$462       4.252     3.964   3  3B   (T)  #874  M_B_DQS#6        V VIA .
$463       4.290     4.006   3  3B   (T)  #872  M_B_DQ55         V VIA .
$464       4.328     3.964   3  3B   (T)  #869  M_B_DQ52         V VIA .
$465       4.291     3.925   3  3B   (T)  #876  M_B_DQ49         V VIA .
$466       4.373     3.883   1  3B   (T)  #716  M_A_WE#          V VIA .
$467       4.484     3.931   1  3B   (T)  #604  M_A_A0           V VIA .
$468       5.000     3.885   3  2B   (T)  #836  M_B_DQ19         V VIA .
$469       5.039     3.925   3  2B   (T)  #832  M_B_DQ18         V VIA .
$470       5.079     3.885   3  2B   (T)  #835  M_B_DQ20         V VIA .
$471       5.236     3.885   1  2B   (T)  #809  M_B_DQ6          V VIA .
$472       5.350     3.505   1  2B   (T)  #692  M_A_DQ8          V VIA .
$473       5.276     3.395   2  2B   (T)  #636  M_A_DQ14         V VIA .
$474       5.259     3.320   2  2B   (T)  #633  M_A_DQ15         V VIA .
$475       5.034     3.250   2  2B   (T)  #652  M_A_DQ28         V VIA .
$476       5.018     3.325   2  2B   (T)  #651  M_A_DQ30         V VIA .
$477       4.934     3.335   2  2B   (T)  #649  M_A_DQ26         V VIA .
$478       4.853     3.350   1  2B   (T)  #622  M_A_BS2          V VIA .
$479       4.830     3.240   1  2B   (T)  #611  M_A_A15          V VIA .
$480       4.917     3.255   1  2B   (T)  #650  M_A_DQ25         V VIA .
$481       4.895     3.165   2  2B   (T)  #629  M_A_CKE1         V VIA .
$482       4.807     3.110   1  2B   (T)  #617  M_A_A7           V VIA .
$483       4.876     3.040   1  2B   (T)  #628  M_A_CKE0         V VIA .
$484       4.967     3.180   2  2B   (T)  #655  M_A_DQ24         V VIA .
$485       5.130     3.075   1  2B   (T)  #647  M_A_DQ31         V VIA .
$486       5.147     2.980   1  2B   (T)  #648  M_A_DQ29         V VIA .
$487       5.184     2.895   1  2B   (T)  #646  M_A_DQ16         V VIA .
$488       5.288     2.985   2  2B   (T)  #644  M_A_DQ20         V VIA .
$489       5.333     3.050   1  2B   (T)  #639  M_A_DQ19         V VIA .
$490       5.350     3.140   2  2B   (T)  #638  M_A_DQ21         V VIA .
$491       5.403     3.195   2  2B   (T)  #637  M_A_DQ9          V VIA .
$492       5.420     3.105   1  2B   (T)  #632  M_A_DQ13         V VIA .
$493       5.509     3.130   1  2B   (T)  #635  M_A_DQ10         V VIA .
$494       5.605     3.145   1  2B   (T)  #653  M_A_DQ6          V VIA .
$495       5.639     3.245   2  2B   (T)  #691  M_A_DQ7          V VIA .
$496       5.540     3.320   2  2B   (T)  #642  M_A_DQ3          V VIA .
$497       5.468     3.323   2  2B   (T)  #634  M_A_DQ12         V VIA .
$498       5.360     3.385   1  2B   (T)  #693  M_A_DQ11         V VIA .
$499       5.466     3.460   1  2B   (T)  #686  M_A_DQ2          V VIA .
$500       5.617     3.467   1  2B   (T)  #664  M_A_DQ5          V VIA .
$501       5.915     3.833   1  2B   (T)  #530  +VTT_CPU_VO      V PIN PT8207.1
$502       5.830     3.620   2  2B   (T)  #1206 H_DRAM_PWRGD_R   V VIA .
$503       5.795     3.540   1  2B   (T)  #382  M_DRAMRST#       V VIA .
$504       5.669     3.389   2  2B   (T)  #631  M_A_DQ1          V VIA .
$505       5.691     3.305   1  2B   (T)  #630  M_A_DQ0          V VIA .
$506       5.763     3.263   2  2B   (T)  #675  M_A_DQ4          V VIA .
$507       5.885     3.180   1  2B   (T)  #311  DRAMRST#_R       V VIA .
$508       6.035     3.135   2  2B   (T)  #1376 N20205857        V VIA .
$509       6.100     3.100   2  2B   (T)  #374  N20138728        V VIA .
$510       6.050     2.920   1  2B   (T)  #936  N36916978        V VIA .
$511       6.157     2.883   1  2B   (T)  #72   P_VTTCPU_EN_10   V VIA .
$512       6.254     2.925   1  2B   (T)  #70   VCCP_SENSE       V VIA .
$513       6.293     3.065   1  2B   (T)  #528  P_VTTCPU_VDD_10  V VIA .
$514       6.219     3.117   1  2B   (T)  #282  P_VTTCPU_TON_10  V VIA .
$515       6.140     3.240   1  2B   (T)  #281  P_VTTCPU_VIN_S   V VIA .
$516       6.210     3.290   2  2B   (T)  #923  P_VTTCPU_BST_30  V VIA .
$517       6.345     3.347   1  2B   (T)  #1492 P_VTTCPU_OCR_10  V VIA .
$518       6.435     3.305   1  2B   (T)  #529  P_VTTCPU_VDDP_30 V VIA .
$519       6.495     3.217   1  2B   (T)  #295  N24029682        V VIA .
$520       6.450     3.150   2  2B   (T)  #296  N24029675        V VIA .
$521       6.536     3.075   1  2B   (T)  #989  N24029674        V VIA .
$522       6.410     3.030   1  2B   (T)  #285  P_VTTCPU_FB_10   V VIA .
$523       6.445     2.901   1  2B   (T)  #1196 FDI_TXP6         V VIA .
$524       6.487     2.980   1  2B   (T)  #69   P_VTTCPU_VSENS_10 V VIA .
$525       6.700     2.970   1  1B   (T)  #780  SATA_RXP2        V VIA .
$526       6.735     3.160   2  1B   (T)  #1172 DMI_RXN2         V VIA .
$527       6.803     3.168   2  1B   (T)  #1173 DMI_RXN3         V VIA .
$528       6.625     3.685   1  2B   (T)  #532  P_1V5_VDD_10     V VIA .
$529       6.454     3.720   1  2B   (T)  #73   P_1V5_S5_R_10    V VIA .
$530       6.450     3.798   2  2B   (T)  #1612 1.5V_ON          V VIA .
$531       6.450     3.880   2  2B   (T)  #76   P_1V5_RESENS_10  V VIA .
$532       6.485     3.945   2  2B   (T)  #75   P_1V5_VSENS_10   V VIA .
$533       6.612     3.770   3  2B   (T)  #74   P_1V5_S5_10      V VIA .
$534       6.646     3.809   3  1B   (T)  #284  P_1V5_TON_10     V VIA .
$535       6.645     3.860   3  2B   (T)  #273  P_1V5_S3_10      V VIA .
$536       6.718     3.937   1  1B   (T)  #990  VTTREF           V VIA .
$537       6.866     4.003   2  1B   (T)  #18   P_1V5_VLDOIN_30  V VIA .
$538       6.967     3.945   2  1B   (T)  #471  +3VSG            V VIA .
$539       7.020     4.000   2  1B   (T)  #279  N42995502        V VIA .
$540       7.235     3.880   1  1B   (T)  #1489 DGPU_PWRON       V VIA .
$541       7.350     3.755   1  1B   (T)  #1478 DGPU_PWR_EN#     V VIA .
$542       7.240     3.740   1  1B   (T)  #1633 NVDD_PWRGD       V VIA .
$543       6.916     3.849   1  1B   (T)  #924  P_1V5_BST_30     V VIA .
$544       6.901     3.754   3  1B   (T)  #300  P_+1V5_CS_10     V VIA .
$545       6.864     3.707   3  1B   (T)  #533  P_1V5_VDDP_30    V VIA .
$546       6.895     3.650   2  1B   (T)  #1377 DGPU_PWR_15#     V VIA .
$547       6.975     3.567   2  1B   (T)  #1001 +0.75VS_DSG      V VIA .
$548       6.995     3.497   2  1B   (T)  #1386 SUSC_EC_DSG      V VIA .
$549       7.250     3.475   1  1B   (T)  #43   +1.5V            V VIA .
$550       7.235     3.162   1  1B   (T)  #782  SATA_RXN2        V VIA .
$551       7.031     2.844   3  1B   (T)  #943  PCIE_TXN6_GLAN   V VIA .
$552       7.085     2.835   3  1B   (T)  #234  PCIE_TXN2_WLAN   V VIA .
$553       7.235     2.925   1  1B   (T)  #1538 +VTT_PCH_VCCA_B_DPL V VIA .
$554       7.535     3.060   1  1B   (T)  #1360 VID              V VIA .
$555       7.615     3.108   1  1B   (T)  #1363 STDBY_CTRL       V VIA .
$556       7.665     3.025   2  1B   (T)  #1546 N23428143        V VIA .
$557       7.600     2.920   1  1B   (T)  #562  NVDD_VCCSENSE    V PIN T7003.1
$558       7.790     2.870   3  1B   (T)  #308  P_NVVDD_FB_RC_10 V VIA .
$559       7.807     2.929   3  1B   (T)  #305  P_NVVDD_VREF_10  V VIA .
$560       7.795     3.005   2  1B   (T)  #490  P_NVVDD_FB_10    V VIA .
$561       7.734     3.053   2  1B   (T)  #286  P_NVVDD_ISEN3_10 V VIA .
$562       7.820     3.105   1  1B   (T)  #725  +5VS_ODD         V VIA .
$563       7.935     3.100   1  1B   (T)  #994  P_NVVDD_PSI_10   V VIA .
$564       7.905     3.030   3  1B   (T)  #275  P_NVVDD_REFADJ_10 V VIA .
$565       7.912     2.970   3  1B   (T)  #537  P_NVVDD_TON_10   V VIA .
$566       7.915     2.918   3  1B   (T)  #257  N23427967        V VIA .
$567       7.957     2.876   3  1B   (T)  #258  P_NVVDD_FBRTN_10 V VIA .
$568       8.010     3.005   1  1B   (T)  #256  N23427966        V VIA .
$569       8.105     3.010   1  1B   (T)  #304  N23427900        V VIA .
$570       8.125     3.110   1  1B   (T)  #1471 STDBY_CTRL_R     V VIA .
$571       7.965     3.210   1  1B   (T)  #536  P_NVVDD_VIN_S    V VIA .
$572       7.830     3.256   1  1B   (T)  #784  SATA_TXP2        V VIA .
$573       7.715     3.210   1  1B   (T)  #535  P_NVVDD_PVCC_20  V VIA .
$574       7.725     3.294   2  1B   (T)  #783  SATA_TXN2        V VIA .
$575       7.939     3.453   3  1B   (T)  #727  N62457151        V VIA .
$576       7.992     3.476   3  1B   (T)  #726  N62457149        V VIA .
$577       7.840     3.760   1  1B   (T)  #173  SATA_ODD_DA#     V VIA .
$578       7.670     3.800   1  1B   (T)  #336  +1.5VSG          V VIA .
$579       7.650     3.875   2  1B   (T)  #523  N51793679        V VIA .
$580       7.540     3.955   1  1B   (T)  #1352 STRAP0           V VIA .
$581       7.735     3.950   2  1B   (T)  #1020 P_NVVDD_DH2_30   V VIA .
$582       7.795     3.995   2  1B   (T)  #1378 DGPU_PWRON_OR    V VIA .
$583       8.055     3.830   1  1B   (T)  #724  N62457251        V PIN T5104.1
$584       7.948     4.070   1  1C   (T)  #174  SATA_ODD_DA#_R   V VIA .
$585       7.945     4.170   1  1C   (T)  #1342 FB_CLAMP         V VIA .
$586       7.954     4.313   1  1C   (T)  #244  P_NVVDD_DL1_30   V VIA .
$587       7.758     4.269   1  1C   (T)  #1359 GPIO_FB_CLAMP    V VIA .
$588       7.720     4.102   2  1C   (T)  #1469 DGPU_PWRON_IO    V VIA .
$589       7.734     4.028   2  1B   (T)  #565  DGPU_PWRON_15V   V VIA .
$590       7.366     4.160   1  1C   (T)  #1109 N77953134        V VIA .
$591       7.650     4.438   1  1C   (T)  #1353 STRAP1           V VIA .
$592       7.598     4.530   1  1C   (T)  #1364 FB_CLAMP_TGL_REQ_VGA V VIA .
$593       7.700     4.525   1  1C   (T)  #1019 P_NVVDD_DH1_30   V VIA .
$594       7.905     4.500   1  1C   (T)  #1387 DGPU_PWR_DSG#    V VIA .
$595       7.845     4.565   1  1C   (T)  #1011 +NVDD_DSG        V VIA .
$596       7.804     4.685   1  1C   (T)  #1009 +PEX_VDD_DSG     V VIA .
$597       7.660     4.760   1  1C   (T)  #1365 DDC2B_CLK        V VIA .
$598       7.715     4.840   1  1C   (T)  #1366 DDC2B_DAT        V VIA .
$599       7.610     4.870   1  1C   (T)  #1367 DDC2C_CLK        V VIA .
$600       7.625     4.975   1  1C   (T)  #474  I2CS_SDA         V VIA .
$601       7.708     5.150   1  1C   (T)  #1349 ROM_SCLK         V VIA .
$602       7.320     4.900   2  1C   (T)  #1258 FBA_D12          V VIA .
$603       7.264     4.876   3  1C   (T)  #1327 FBA_DQS_RN1      V VIA .
$604       7.264     4.940   2  1C   (T)  #1317 FBA_D9           V VIA .
$605       7.200     5.038   1  1C   (T)  #1255 FBA_D1           V VIA .
$606       7.201     5.103   3  1C   (T)  #1310 FBA_D6           V VIA .
$607       7.164     5.137   3  1C   (T)  #453  N63707420        V VIA .
$608       7.233     5.199   2  1C   (T)  #1343 FB_VREF          V PIN T7101.1
$609       7.166     5.202   3  1C   (T)  #1226 FBA_CMD10        V VIA .
$610       7.085     5.120   2  1C   (T)  #454  N63733066        V VIA .
$611       7.069     5.202   1  1C   (T)  #1234 FBA_CMD19        V VIA .
$612       7.002     5.171   3  1C   (T)  #1158 FBA_CLK1#        V VIA .
$613       6.903     5.202   2  1C   (T)  #1283 FBA_D35          V VIA .
$614       6.807     5.170   2  1C   (T)  #1292 FBA_D43          V VIA .
$615       6.742     5.202   2  1C   (T)  #1339 FBA_DQS_WP5      V VIA .
$616       6.605     5.035   1  2C   (T)  #983  PEX_PLL_VDD      V VIA .
$617       6.545     5.001   3  2C   (T)  #1107 PCIEG_TXP7       V VIA .
$618       6.570     4.939   1  2C   (T)  #1097 PCIEG_TXN5       V VIA .
$619       6.530     4.832   1  2C   (T)  #1091 PCIEG_TXP3       V VIA .
$620       6.578     4.779   3  2C   (T)  #1085 PCIEG_TXN2       V VIA .
$621       6.532     4.757   3  2C   (T)  #1083 PCIEG_TXP1       V VIA .
$622       6.595     4.695   3  2C   (T)  #1224 TESTMODE         V VIA .
$623       6.583     4.636   3  2C   (T)  #1370 N63228055        V PIN T7609.1
$624       6.529     4.594   1  2C   (T)  #1372 N63228057        V PIN T7614.1
$625       6.644     4.613   1  2C   (T)  #341  N62721037        V VIA .
$626       6.740     4.515   1  1C   (T)  #1344 DACA_VDD         V VIA .
$627       6.765     4.605   3  1C   (T)  #343  N62733509        V VIA .
$628       6.740     4.674   1  1C   (T)  #1136 N43931755        V VIA .
$629       6.809     4.647   3  1C   (T)  #1134 N43931752        V VIA .
$630       6.870     4.615   3  1C   (T)  #1142 N62746260        V VIA .
$631       6.920     4.630   3  1C   (T)  #1138 N62743200        V VIA .
$632       6.980     4.580   2  1C   (T)  #1140 N62743190        V VIA .
$633       7.165     4.815   2  1C   (T)  #1375 N63227993        V PIN T7611.1
$634       7.140     4.880   3  1C   (T)  #1374 N63227995        V PIN T7610.1
$635       7.168     4.940   2  1C   (T)  #984  FB_PLLAVDD       V VIA .
$636       7.200     4.875   2  1C   (T)  #1257 FBA_D11          V VIA .
$637       7.300     4.815   1  1C   (T)  #1348 ROM_CS#          V VIA .
$638       7.230     4.720   1  1C   (T)  #1347 N63120252        V VIA .
$639       7.300     4.619   1  1C   (T)  #1354 STRAP2           V VIA .
$640       7.214     4.596   2  1C   (T)  #468  N63123608        V VIA .
$641       7.144     4.580   2  1C   (T)  #469  N63123627        V VIA .
$642       7.157     4.473   2  1C   (T)  #1355 STRAP3           V VIA .
$643       7.070     4.470   1  1C   (T)  #986  +1.1VSG_PLLVDD   V VIA .
$644       7.070     4.170   1  1C   (T)  #1389 N78139547        V VIA .
$645       6.907     4.065   2  1C   (T)  #1491 DGPU_PWROK       V VIA .
$646       6.660     4.216   1  1C   (T)  #473  I2CS_SCL         V VIA .
$647       6.515     4.210   1  2C   (T)  #1388 N78139646        V VIA .
$648       6.400     4.088   1  2C   (T)  #1490 GPU_PWRON_3.3VSG V VIA .
$649       6.165     4.305   1  2C   (T)  #1008 +3VSG_DSG        V VIA .
$650       6.015     4.453   1  2C   (T)  #1078 PCIENB_RXN0      V VIA .
$651       6.194     4.494   2  2C   (T)  #1077 PCIEG_TXN0       V VIA .
$652       6.261     4.431   1  2C   (T)  #1010 +1.5VSG_DSG      V VIA .
$653       6.262     4.523   3  2C   (T)  #1079 PCIEG_TXP0       V VIA .
$654       6.262     4.577   3  2C   (T)  #1081 PCIEG_TXN1       V VIA .
$655       6.262     4.629   3  2C   (T)  #1087 PCIEG_TXP2       V VIA .
$656       6.260     4.686   3  2C   (T)  #1089 PCIEG_TXN3       V VIA .
$657       6.126     4.702   2  2C   (T)  #1092 PCIENB_RXP3      V VIA .
$658       6.072     4.761   1  2C   (T)  #1090 PCIENB_RXN3      V VIA .
$659       6.200     5.091   3  2C   (T)  #1093 PCIEG_TXN4       V VIA .
$660       6.260     5.071   3  2C   (T)  #1095 PCIEG_TXP4       V VIA .
$661       6.243     5.130   3  2C   (T)  #1099 PCIEG_TXP5       V VIA .
$662       6.245     5.194   2  2C   (T)  #1103 PCIEG_TXP6       V VIA .
$663       6.125     5.152   3  2C   (T)  #1100 PCIENB_RXP5      V VIA .
$664       6.072     5.184   3  2C   (T)  #1098 PCIENB_RXN5      V VIA .
$665       6.018     5.211   2  2C   (T)  #1104 PCIENB_RXP6      V VIA .
$666       5.845     5.080   1  2C   (T)  #1096 PCIENB_RXP4      V VIA .
$667       5.367     5.219   2  2C   (T)  #1108 PCIENB_RXP7      V VIA .
$668       5.349     5.151   2  2C   (T)  #1106 PCIENB_RXN7      V VIA .
$669       5.813     4.844   1  2C   (T)  #1072 PCIENB_TXP5      V VIA .
$670       5.926     4.870   1  2C   (T)  #1094 PCIENB_RXN4      V VIA .
$671       5.949     4.675   2  2C   (T)  #1086 PCIENB_RXN2      V VIA .
$672       5.890     4.632   2  2C   (T)  #1088 PCIENB_RXP2      V VIA .
$673       5.990     4.596   1  2C   (T)  #1084 PCIENB_RXP1      V VIA .
$674       5.908     4.510   1  2C   (T)  #1080 PCIENB_RXP0      V VIA .
$675       5.835     4.573   1  2C   (T)  #1082 PCIENB_RXN1      V VIA .
$676       5.375     4.455   1  2C   (T)  #1222 VCCSA_SEL1       V VIA .
$677       5.303     4.525   1  2C   (T)  #328  H_SNB_IVB#       V VIA .
$678       5.307     4.424   3  2C   (T)  #1221 VCCSA_SEL0       V VIA .
$679       5.316     4.362   2  2C   (T)  #1177 DMI_RXP3         V VIA .
$680       5.375     4.305   1  2C   (T)  #217  SMB1_DAT_S       V VIA .
$681       5.315     4.279   3  2C   (T)  #1191 FDI_TXN5         V VIA .
$682       5.236     4.363   2  2C   (T)  #1175 DMI_RXP1         V VIA .
$683       5.197     4.317   3  2C   (T)  #1176 DMI_RXP2         V VIA .
$684       5.236     4.279   3  2C   (T)  #1182 FDI_TXN2         V VIA .
$685       5.276     4.240   3  2C   (T)  #1192 FDI_TXN6         V VIA .
$686       5.236     4.200   3  2C   (T)  #1193 FDI_TXN7         V VIA .
