 X450VC-MB-R20

 Parts List              0/2261 Selected Parts             25-Feb-2013 8:59
                                                          INCH units

Part     X       Y     Rot  Grid  T/B 'Device', 'Outline'
PJ8801                   5.255     7.330  270.0  2D   (B)  'NB_PWR_FB_SHORT_PT', 'NB_PWR_FB_SHORT_PT'
PJ8802                   5.287     7.330   90.0  2D   (B)  'NB_PWR_FB_SHORT_PT', 'NB_PWR_FB_SHORT_PT'
PJ8803                   5.101     6.965  270.0  2D   (B)  'NB_PWR_FB_SHORT_PT', 'NB_PWR_FB_SHORT_PT'
PJ8804                   5.134     6.965   90.0  2D   (B)  'NB_PWR_FB_SHORT_PT', 'NB_PWR_FB_SHORT_PT'
PJ8805                   6.455     7.566  180.0  2D   (B)  'NB_PWR_FB_SHORT_PT', 'NB_PWR_FB_SHORT_PT'
PJ8806                   6.423     7.599    0.0  2D   (B)  'NB_PWR_FB_SHORT_PT', 'NB_PWR_FB_SHORT_PT'
PJP8002                  5.830     6.804  180.0  2D   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8003                  3.958     6.046   90.0  3C   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8004                  5.995     6.804  180.0  2D   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8100                  2.803     3.937  180.0  3B   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8101                  2.142     3.854    0.0  4B   (B)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8102                  2.507     3.163  270.0  4B   (B)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8200                  6.048     3.424  180.0  2B   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8201                  5.882     4.001  180.0  2B   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8202                  6.048     4.006  180.0  2B   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8301                  7.496     3.535  270.0  1B   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8302                  6.662     3.438    0.0  1B   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8303                  6.827     3.438    0.0  1B   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8400                  2.683     1.738  180.0  3A   (B)  'NBS_1MM_OPEN_5MIL_000', 'NBS_1MM_OPEN_5MIL_000'
PJP8401                  2.980     2.320  270.0  3B   (B)  'NBS_1MM_OPEN_5MIL_000', 'NBS_1MM_OPEN_5MIL_000'
PJP8501                  7.957     4.940  270.0  1C   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8502                  7.962     4.775  270.0  1C   (T)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8801                  5.858     7.169   90.0  2D   (B)  'NBS_3MM_OPEN_5MIL_002', 'NBS_3MM_OPEN_5MIL_002'
PJP8802                  6.560     7.495   90.0  2D   (B)  'NBS_1MM_OPEN_5MIL_000', 'NBS_1MM_OPEN_5MIL_000'
PJP9000                  7.806     7.054    0.0  1D   (B)  'NBS_1MM_OPEN_5MIL_000', 'NBS_1MM_OPEN_5MIL_000'
SW5602                   7.173     0.415  180.0  1A   (T)  '50 1209-005D000', 'NBS_SW_4P_001C'
F4101                    2.169     1.334  270.0  4A   (B)  'NBS_POLYSWITCH_2P_005', 'NBS_POLYSWITCH_2P_005'
F4701                    0.468     4.356  270.0  5C   (T)  'NBS_POLYSWITCH_2P_005', 'NBS_POLYSWITCH_2P_005'
F4901                    0.610     3.145   90.0  4B   (B)  '400 0712-001G000', 'NBS_POLYSWITCH_2P_005'
F5201                    0.903     1.058   90.0  4A   (B)  '400 0712-001G000', 'NBS_POLYSWITCH_2P_005'
F5202                    1.455     1.146  270.0  4A   (T)  '400 0712-001G000', 'NBS_POLYSWITCH_2P_005'
F6601                    4.546     0.531   90.0  3A   (T)  'NBS_POLYSWITCH_2P_005', 'NBS_POLYSWITCH_2P_005'
PR6000                   5.950     7.580    0.0  2D   (T)  '1180 1024-003B100', 'NBS_R0402_H16_000S'
PR6001                   6.060     7.580    0.0  2D   (T)  '1180 1024-003B100', 'NBS_R0402_H16_000S'
PR6002                   6.170     7.580    0.0  2D   (T)  '1180 1024-003B100', 'NBS_R0402_H16_000S'
PR6003                   4.338     7.025    0.0  3D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
