 3.1        Tebo-ICT,  license #willjames

 Test Fixture Nails     1172/1172  Selected Drills           13-November-2015 08:56
                        1172 Nails,  2148 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$319      -0.6906   -2.8765  3  B4   (B)  #365  +3VS_WLAN          V VIA .
$320      -0.6491   -2.8045  1  B4   (B)  #1051 N44032948          V VIA .
$321      -0.3186   -2.8185  1  B4   (B)  #406  BAT_CON            V VIA .
$322      -0.4406   -2.6825  1  B4   (B)  #50   BAT                V VIA .
$323      -0.3196   -2.5425  3  B4   (B)  #1076 SMB0_DAT_CLK_CON   V VIA .
$324      -0.3645   -2.5205  3  B4   (B)  #1077 SMB0_DAT_BAT_CON   V VIA .
$325      -0.4345   -2.4365  1  B4   (B)  #528  SMB0_DAT           V VIA .
$326      -0.4466   -2.5205  2  B4   (B)  #530  SMB0_CLK           V VIA .
$327      -0.6561   -2.6030  1  B4   (B)  #479  P_CHG_IOUT_10      V VIA .
$328      -0.7815   -2.6195  2  B4   (B)  #1052 BT_ON_PCH_         V VIA .
$329      -0.8426   -2.6315  3  B4   (B)  #968  N44032946          V VIA .
$330      -0.9396   -2.6145  1  B4   (B)  #1224 SUSB_EC_DSG        V VIA .
$331      -0.9436   -2.7075  3  B4   (B)  #289  +3VACC             V VIA .
$332      -0.8925   -2.6995  3  B4   (B)  #967  N44032874          V VIA .
$333      -0.8875   -2.7995  2  B4   (B)  #969  CLKREQ_WLAN_       V VIA .
$334      -0.9195   -2.8625  2  B4   (B)  #1393 GPIO3A             V VIA .
$335      -0.8676   -2.9075  2  B4   (B)  #597  N30809311          V VIA .
$336      -0.9476   -2.9285  2  B4   (B)  #1394 GPIO3B             V VIA .
$337      -0.9876   -2.8545  2  B4   (B)  #1392 GPIO3E             V VIA .
$338      -1.0055   -2.7355  2  B4   (B)  #1236 MB_MAX_POWER       V VIA .
$339      -1.0506   -2.7775  3  B4   (B)  #1200 A_D_MAX_POWER      V VIA .
$340      -1.0486   -2.8585  3  B4   (B)  #1024 KSI5               V VIA .
$341      -1.0905   -2.8225  3  B4   (B)  #1029 KSI3               V VIA .
$342      -1.1245   -2.8605  3  B4   (B)  #1027 KSI2               V VIA .
$343      -1.1546   -2.7955  2  B4   (B)  #366  +1_5VS_WLAN        V VIA .
$344      -1.2126   -2.8175  3  B4   (B)  #1036 KSO14              V VIA .
$345      -1.1786   -2.8615  3  B4   (B)  #1037 KSO15              V VIA .
$346      -1.2606   -2.8595  3  B4   (B)  #1034 KSO10              V VIA .
$347      -1.3146   -2.8595  3  B4   (B)  #1043 KSO7               V VIA .
$348      -1.3665   -2.8685  3  B4   (B)  #1028 KSO1               V VIA .
$349      -1.4166   -2.8355  2  B4   (B)  #1399 GPIO1A             V VIA .
$350      -1.4776   -2.8025  2  B4   (B)  #1091 LPC_AD3            V VIA .
$351      -1.6426   -2.9455  2  B4   (B)  #1391 GPIO17             V VIA .
$352      -1.6376   -3.0145  2  B4   (B)  #1390 GPIO16             V VIA .
$353      -1.6356   -3.0895  2  B4   (B)  #1401 OS_LED_            V VIA .
$354      -1.7075   -3.1785  1  B4   (B)  #262  PWRLIMIT__EC       V VIA .
$355      -1.7026   -3.0995  3  B4   (B)  #1355 PM_SLP_A_          V VIA .
$356      -1.6866   -3.0515  3  B4   (B)  #1354 GPIO0B             V VIA .
$357      -1.7026   -2.9835  2  B4   (B)  #1386 FANPWM0            V VIA .
$358      -1.7026   -2.9075  2  B4   (B)  #1387 FANFB1             V VIA .
$359      -1.7103   -2.7818  3  B4   (B)  #1158 PM_SUSB_           V VIA .
$360      -1.6476   -2.7675  2  B4   (B)  #1088 LPC_AD0            V VIA .
$361      -1.8876   -2.4655  1  B4   (B)  #623  SUSC_EC_           V VIA .
$362      -2.0025   -2.2845  1  B3   (B)  #756  FAN0_PWM           V VIA .
$363      -1.7246   -2.4095  1  B4   (B)  #970  KB_LED_PWM         V VIA .
$364      -1.6786   -2.4925  1  B4   (B)  #494  +1_5VS             V VIA .
$365      -1.6025   -2.4545  2  B4   (B)  #1156 PM_SLPSUS_         V VIA .
$366      -1.5466   -2.4135  2  B4   (B)  #957  +5V_TPLED          V VIA .
$367      -1.2495   -2.6495  1  B4   (B)  #559  +3V_DSG            V VIA .
$368      -1.0496   -2.5365  1  B4   (B)  #1244 SUSC_EC_DSG        V VIA .
$369      -0.6126   -2.3495  1  B4   (B)  #51   P_CHG_INPUT_SHAPE  V VIA .
$370      -0.3755   -2.2635  1  B3   (B)  #32   P_CHG_LX_30        V VIA .
$371      -0.3256   -2.1220  1  B3   (B)  #504  P_CHG_SRP_R_10     V VIA .
$372      -0.3065   -2.0335  1  B3   (B)  #669  P_CHG_SRN_R_10     V VIA .
$373      -0.3796   -2.0655  2  B3   (B)  #612  P_CHG_LG_30        V VIA .
$374      -0.4746   -1.9705  1  B3   (B)  #48   P_CHG_REGN_20      V VIA .
$375      -0.6665   -2.1725  1  B3   (B)  #33   P_CHG_SNB_20       V VIA .
$376      -0.7226   -2.0665  1  B3   (B)  #1057 P_CHG_VCC_R_20     V VIA .
$377      -0.6096   -1.8815  1  B3   (B)  #57   P_CHG_BST_30       V VIA .
$378      -0.7106   -1.8775  1  B3   (B)  #49   P_CHG_VCC_20       V VIA .
$379      -0.8556   -1.8995  1  B3   (B)  #6    A_D_DOCK_IN        V VIA .
$380      -1.3896   -2.0395  1  B3   (B)  #467  P_5V_VSENS_8       V VIA .
$381      -1.3886   -1.8805  1  B3   (B)  #37   P_5V3V_VIN_S       V VIA .
$382      -1.5236   -1.4825  1  B3   (B)  #457  P_3V_DL_30         V VIA .
$383      -1.3765   -1.5565  1  B3   (B)  #501  P_3V_LX_30         V VIA .
$384      -0.8536   -1.6315  3  B3   (B)  #1109 +12V               V VIA .
$385      -0.8686   -1.5725  2  B3   (B)  #484  P_3V_RC_10         V VIA .
$386      -0.7276   -1.5235  2  B3   (B)  #671  P_CHG_ACOK_R_10    V VIA .
$387      -0.7356   -1.4545  2  B3   (B)  #488  P_3VSLS_RC_10      V VIA .
$388      -0.6196   -1.3585  1  B3   (B)  #526  AC_IN_OC_          V VIA .
$389      -0.5365   -1.3185  1  B3   (B)  #1100 +1_05VS_PWRGD      V VIA .
$390      -0.4476   -1.2785  1  B3   (B)  #249  +3VA_RTC           V VIA .
$391      -0.5335   -1.5375  1  B3   (B)  #525  P_CHG_AC_IN_OC__10 V VIA.
$392      -0.5740   -1.6700  1  B3   (B)  #529  P_CHG_SCL_10       V VIA .
$393      -0.4455   -1.7135  1  B3   (B)  #1274 P_CHG_SRN_10       V VIA .
$394      -0.4006   -1.6255  1  B3   (B)  #1078 P_RTC_LDO3V3       V VIA .
$395      -0.3976   -1.5125  1  B3   (B)  #1047 3_3A_RTC_D         V VIA .
$396      -0.2987   -1.4028  3  B3   (B)  #1102 N42674502          V VIA .
$397      -0.2975   -1.3505  3  B3   (B)  #391  N42674490          V VIA .
$398      -0.3055   -1.2815  1  B3   (B)  #1073 +3VSUS_PWRGD       V VIA .
$399      -0.2895   -1.2135  3  B3   (B)  #1044 KSI1               V VIA .
$400      -0.2816   -1.1635  3  B3   (B)  #1045 KSI7               V VIA .
$401      -0.2866   -1.0935  3  B3   (B)  #1022 KSO9               V VIA .
$402      -0.2776   -1.0435  3  B3   (B)  #1023 KSI6               V VIA .
$403      -1.0446   -0.9805  1  B3   (B)  #541  +1_35V_PWRGD       V VIA .
$404      -1.1836   -0.9905  1  B3   (B)  #1056 3VSUS_ON           V VIA .
$405      -1.1337   -1.1015  2  B3   (B)  #546  +1_5VS_PWRGD       V VIA .
$406      -1.1966   -1.1445  2  B3   (B)  #89   +1_05VSUS_PWRGD    V VIA .
$407      -1.2726   -1.0045  1  B3   (B)  #1069 OP_SD_             V VIA .
$408      -1.4246   -1.1185  1  B3   (B)  #454  P_VCCIN_FBRR_10    V VIA .
$409      -1.5246   -0.9975  1  B3   (B)  #459  P_VCCIN_CSSUM_10   V VIA .
$410      -1.5216   -1.1045  3  B3   (B)  #455  P_VCCIN_COMP_10    V VIA .
$411      -1.5566   -1.1405  3  B3   (B)  #465  P_VCCIN_FB_10      V VIA .
$412      -1.5566   -1.2175  1  B3   (B)  #466  P_VCCIN_FBRC_10    V VIA .
$413      -1.6386   -1.1215  1  B3   (B)  #1255 P_VCCIN_DIFFOUT_10 V VIA.
$414      -1.7575   -1.0665  1  B3   (B)  #1275 N18235373          V VIA .
$415      -1.8416   -1.0655  2  B3   (B)  #108  N58340342          V VIA .
$416      -1.7656   -1.2405  1  B3   (B)  #34   P_VCCIN_VCC_10     V VIA .
$417      -1.8525   -1.2385  1  B3   (B)  #107  N58340311          V VIA .
$418      -2.0105   -1.3575  1  B3   (B)  #381  +3VSG              V VIA .
$419      -2.1081   -1.2330  1  B3   (B)  #766  P_NVVDD_HG1_R_30   V VIA .
$420      -2.1416   -1.1485  1  B3   (B)  #507  +5VS_PWR           V VIA .
$421      -2.0316   -1.1685  2  B3   (B)  #45   P_NVVDD_PVCC_20    V VIA .
$422      -1.9795   -1.2245  2  B3   (B)  #523  PSI                V VIA .
$423      -1.9515   -1.1615  2  B3   (B)  #522  P_NVVDD_REFIN_10   V VIA .
$424      -1.9895   -1.1135  3  B3   (B)  #520  P_NVVDD_PG_10      V VIA .
$425      -1.9655   -1.0635  3  B3   (B)  #106  P_NVVDD_REFIN_R_10 V VIA.
$426      -2.0305   -0.9485  1  B3   (B)  #476  P_NVVDD_COMP_10    V VIA .
$427      -2.4346   -0.9115  1  B3   (B)  #46   P_NVVDD_VIN_S      V VIA .
$428      -2.4026   -0.7015  1  B3   (B)  #767  P_NVVDD_HG2_R_30   V VIA .
$429      -2.3506   -0.6005  1  B3   (B)  #17   P_NVVDD_LX2_30     V VIA .
$430      -1.9675   -0.8395  1  B3   (B)  #109  P_NVVDD_CMP_10     V VIA .
$431      -1.8816   -0.8335  1  B3   (B)  #111  P_NVVDD_FB_10      V VIA .
$432      -1.7246   -0.7485  1  B3   (B)  #9    P_VCCIN_BST1R_30   V VIA .
$433      -1.7626   -0.8565  2  B3   (B)  #1247 P_VCCIN_BST1_30    V VIA .
$434      -1.7575   -0.9285  2  B3   (B)  #463  P_VCCIN_VRMP_10    V VIA .
$435      -1.5996   -0.8865  1  B3   (B)  #464  P_VCCIN_TSENSE_10  V VIA .
$436      -1.5586   -0.7785  1  B3   (B)  #1115 P_VCCIN_VBOOT_10   V VIA .
$437      -1.4406   -0.7865  1  B3   (B)  #1250 P_VCCIN_NTCR_10    V VIA .
$438      -1.4366   -0.8765  1  B3   (B)  #531  P_VCCIN_PHASE1_PH_10 V VIA.
$439      -1.1666   -0.5305  1  B3   (B)  #521  NVDD_PWRGD         V VIA .
$440      -1.2656   -0.3645  2  B3   (B)  #1020 DGPU_PWROK         V VIA .
$441      -1.2275   -0.3005  2  B3   (B)  #1121 CK_REQ_P4_         V VIA .
$442      -1.1536   -0.3327  1  B3   (B)  #485  P_1_05VSLS_RC_10   V VIA .
$443      -1.0331   -0.3720  1  B3   (B)  #1107 +12VDX             V VIA .
$444      -0.9546   -0.5125  1  B3   (B)  #1237 MPHY_PWREN         V VIA .
$445      -0.8266   -0.5035  2  B3   (B)  #1106 P_PQ9110_PIN5_10   V VIA .
$446      -0.8336   -0.5845  1  B3   (B)  #288  +3VSUS_SPI         V VIA .
$447      -0.2856   -0.6975  1  B3   (B)  #1026 KSI4               V VIA .
$448      -0.2945   -0.6105  1  B3   (B)  #1038 KSI0               V VIA .
$449      -0.2371   -0.5540  2  B3   (B)  #1039 KSO13              V VIA .
$450      -0.2816   -0.4995  3  B3   (B)  #1040 KSO5               V VIA .
$451      -0.2905   -0.4465  3  B3   (B)  #1030 KSO4               V VIA .
$452      -0.2376   -0.3985  1  B3   (B)  #1031 KSO8               V VIA .
$453      -0.2925   -0.3225  1  B3   (B)  #1033 KSO11              V VIA .
$454      -0.2406   -0.2575  2  B3   (B)  #1032 KSO6               V VIA .
$455      -0.2895   -0.1905  1  B3   (B)  #1035 KSO12              V VIA .
$456      -0.7136   -0.1005  1  B3   (B)  #287  +3VSUS             V VIA .
$457      -0.6595   -0.0075  1  B3   (B)  #259  CLK_DEBUG          V VIA .
$458      -0.5595   0.0345   1  B2   (B)  #257  CLK_KBCPCI_PCH     V VIA .
$459      -0.5746   0.1145   2  B2   (B)  #1318 EXT_SCI_           V VIA .
$460      -0.5095   0.1345   2  B2   (B)  #1049 PM_SYSPWROK_PCH    V VIA .
$461      -0.6036   0.2175   1  B2   (B)  #1306 PCH_MC_WAKE_       V VIA .
$462      -0.6026   0.3625   1  B2   (B)  #1304 MPCIE_RST_         V VIA .
$463      -0.5095   0.3595   2  B2   (B)  #1061 DPWROK_R           V VIA .
$464      -0.4536   0.4025   2  B2   (B)  #1060 ME_AC_PRESENT_PCH  V VIA .
$465      -0.4616   0.5365   1  B2   (B)  #395  PM_RSMRST__PCH     V VIA .
$466      -0.3166   0.7095   1  B2   (B)  #291  +3VS_TP            V VIA .
$467      -0.4300   0.7910   1  B2   (B)  #775  N17388790          V VIA .
$468      -0.5545   0.7895   1  B2   (B)  #1134 DIMM_SEL2          V VIA .
$469      -0.6296   0.7345   1  B2   (B)  #1133 DIMM_SEL1          V VIA .
$470      -0.5646   0.6895   3  B2   (B)  #1146 PCH_GPIO12         V VIA .
$471      -0.5355   0.6295   1  B2   (B)  #1201 EC_WAKE_SCI        V VIA .
$472      -0.6240   0.5970   1  B2   (B)  #1221 TPANEL_INT_        V VIA .
$473      -0.5885   0.5155   1  B2   (B)  #263  +3VA_EC            V VIA .
$474      -0.7136   0.3935   2  B2   (B)  #218  PM_CLKRUN_         V VIA .
$475      -0.7046   0.4615   2  B2   (B)  #1131 TOUCH_PANEL_ID     V VIA .
$476      -0.7056   0.5375   2  B2   (B)  #1139 SPI_TPM_HDR_IRQ_   V VIA .
$477      -0.7106   0.6175   1  B2   (B)  #393  PM_PWROK_PCH       V VIA .
$478      -0.7226   0.7805   1  B2   (B)  #760  +3VA_PRTCSUS       V VIA .
$479      -0.7136   0.8985   1  B2   (B)  #768  CLKREQ_GLAN_       V VIA .
$480      -1.2566   0.6645   3  B2   (B)  #153  SPI_CK_R           V VIA .
$481      -1.2255   0.6165   3  B2   (B)  #1238 APWROK_R           V VIA .
$482      -1.2075   0.5435   2  B2   (B)  #1362 SPI_CS1_R_         V VIA .
$483      -1.1406   0.5625   2  B2   (B)  #1148 EXT_SMI_           V VIA .
$484      -1.1516   0.4745   3  B2   (B)  #1310 CK_REQ_P0_         V VIA .
$485      -1.1556   0.4185   3  B2   (B)  #1309 TOUCH_PNL_RST_     V VIA .
$486      -1.1516   0.2725   3  B2   (B)  #1145 INT_SERIRQ         V VIA .
$487      -1.1496   0.2025   1  B2   (B)  #1135 GSPI0_MOSI_BBS0_R  V VIA .
$488      -1.2171   0.2810   2  B2   (B)  #95   SDIO_CLK           V VIA .
$489      -1.2960   0.2810   1  B2   (B)  #96   SDIO_CMD           V VIA .
$490      -1.2595   0.3655   3  B2   (B)  #980  UART1_CTS_         V VIA .
$491      -1.2166   0.3915   3  B2   (B)  #985  UART0_TXD          V VIA .
$492      -1.2575   0.4225   3  B2   (B)  #986  UART1_RXD          V VIA .
$493      -1.2275   0.4795   3  B2   (B)  #1305 SIO1007_IRQ_       V VIA .
$494      -1.2786   0.4855   3  B2   (B)  #975  GSPI0_CS           V VIA .
$495      -1.3136   0.4445   3  B2   (B)  #976  DEVSLP2            V VIA .
$496      -1.3385   0.3785   1  B2   (B)  #979  GSPI0_CLK          V VIA .
$497      -1.4405   0.3010   2  B2   (B)  #436  PCIENB_RXN0        V VIA .
$498      -1.5168   0.2738   1  B2   (B)  #963  PCIE_RXN1_WLAN     V VIA .
$499      -1.6116   0.2225   2  B2   (B)  #146  EDP_RCOMP          V VIA .
$500      -1.6376   0.2855   2  B2   (B)  #147  +VCCIOA_OUT        V VIA .
$501      -1.7644   0.2189   1  B2   (B)  #254  XCLK_BIASREF       V VIA .
$502      -2.1906   -0.2105  1  B3   (B)  #115  +VCCIN             V VIA .
$503      -2.2035   0.5535   2  B2   (B)  #186  +1_05VS_VCCST      V VIA .
$504      -2.1416   0.5965   2  B2   (B)  #277  +1_35VS            V VIA .
$505      -1.7366   0.7575   2  B2   (B)  #759  +PCH_VCCDSW        V VIA .
$506      -1.7546   0.8145   3  B2   (B)  #1361 N28992733          V VIA .
$507      -1.7686   0.8825   1  B2   (B)  #1360 N28992894          V VIA .
$508      -1.6843   0.8376   3  B2   (B)  #1458 M_B_DQ50           V VIA .
$509      -1.6463   0.8874   2  B2   (B)  #1464 M_B_DQ56           V VIA .
$510      -1.6113   0.8129   3  B2   (B)  #1467 M_B_DQ59           V VIA .
$511      -1.5705   0.8435   3  B2   (B)  #258  CK_LPC_1_R         V VIA .
$512      -1.5166   0.8365   3  B2   (B)  #256  CK_LPC_0_R         V VIA .
$513      -1.3625   0.9055   2  B2   (B)  #1384 SLP_S5_            V VIA .
$514      -1.3625   0.8435   3  B2   (B)  #1159 PM_PWRBTN_         V VIA .
$515      -1.3736   0.7925   3  B2   (B)  #991  MCP_TESTLOW3       V VIA .
$516      -1.3585   0.6725   1  B2   (B)  #276  +VCCRTCEXT         V VIA .
$517      -1.3126   0.7815   2  B2   (B)  #1348 WAKE_              V VIA .
$518      -1.2763   0.8414   3  B2   (B)  #1383 PCH_SLP_WLAN_      V VIA .
$519      -1.2696   0.9015   2  B2   (B)  #1138 PCH_WAKE_          V VIA .
$520      -1.2015   0.9065   2  B2   (B)  #972  SMB_CK             V VIA .
$521      -1.1986   0.8405   3  B2   (B)  #1144 PCH_GPIO10         V VIA .
$522      -1.1776   0.7925   3  B2   (B)  #971  SMB_DATA           V VIA .
$523      -1.1416   0.8275   3  B2   (B)  #1143 CPAD_INT__PCH      V VIA .
$524      -1.1466   0.8775   3  B2   (B)  #1123 CPAD_INT__CPU      V VIA .
$525      -0.7046   1.1745   1  B2   (B)  #761  SRTC_RST_          V VIA .
$526      -0.6136   1.1485   2  B2   (B)  #1204 SML1_CK            V VIA .
$527      -0.5796   1.2165   2  B2   (B)  #1206 SML1_DATA          V VIA .
$528      -0.6395   1.2645   2  B2   (B)  #250  DSWODVREN          V VIA .
$529      -0.5535   1.3255   1  B2   (B)  #1104 +12VS              V VIA .
$530      -0.4636   1.4155   2  B2   (B)  #260  SMB1_CLK_S         V VIA .
$531      -0.3936   1.3945   2  B2   (B)  #261  SMB1_DAT_S         V VIA .
$532      -0.5235   2.0335   1  B2   (B)  #1271 +1_5V_DSG          V VIA .
$533      -0.7470   2.1350   1  B2   (B)  #222  M_B_CLK_DDR0       V VIA .
$534      -0.7787   1.8195   3  B2   (B)  #925  M_A_DQ55           V VIA .
$535      -0.7787   1.7655   3  B2   (B)  #926  M_A_DQ49           V VIA .
$536      -0.7787   1.7152   3  B2   (B)  #920  M_A_DQ48           V VIA .
$537      -0.7787   1.6612   3  B2   (B)  #921  M_A_DQ54           V VIA .
$538      -0.8487   1.6432   3  B2   (B)  #919  M_A_DQ50           V VIA .
$539      -0.8487   1.6972   3  B2   (B)  #918  M_A_DQ53           V VIA .
$540      -0.8287   1.7683   3  B2   (B)  #937  M_A_DQS_6          V VIA .
$541      -0.8287   1.8183   3  B2   (B)  #945  M_A_DQS6           V VIA .
$542      -0.9436   1.9115   1  B2   (B)  #127  M_B_VREFDQ         V VIA .
$543      -0.9237   1.8425   3  B2   (B)  #923  M_A_DQ51           V VIA .
$544      -0.9237   1.7885   3  B2   (B)  #924  M_A_DQ52           V VIA .
$545      -0.9237   1.7385   3  B2   (B)  #912  M_A_DQ57           V VIA .
$546      -0.9237   1.6845   3  B2   (B)  #913  M_A_DQ56           V VIA .
$547      -1.0307   1.6799   3  B2   (B)  #944  M_A_DQS7           V VIA .
$548      -1.0307   1.7299   3  B2   (B)  #936  M_A_DQS_7          V VIA .
$549      -1.0307   1.7879   3  B2   (B)  #917  M_A_DQ60           V VIA .
$550      -1.0307   1.8439   3  B2   (B)  #916  M_A_DQ61           V VIA .
$551      -1.1291   1.8175   3  B2   (B)  #914  M_A_DQ63           V VIA .
$552      -1.1291   1.7605   3  B2   (B)  #915  M_A_DQ62           V VIA .
$553      -1.1196   1.7085   3  B2   (B)  #910  M_A_DQ59           V VIA .
$554      -1.1196   1.6545   3  B2   (B)  #909  M_A_DQ58           V VIA .
$555      -1.1890   1.6405   3  B2   (B)  #904  M_A_DQ47           V VIA .
$556      -1.1890   1.6945   3  B2   (B)  #903  M_A_DQ43           V VIA .
$557      -1.1890   1.7575   3  B2   (B)  #908  M_A_DQ42           V VIA .
$558      -1.1890   1.8115   3  B2   (B)  #907  M_A_DQ46           V VIA .
$559      -1.2505   1.7950   3  B2   (B)  #935  M_A_DQS_5          V VIA .
$560      -1.2505   1.7450   3  B2   (B)  #943  M_A_DQS5           V VIA .
$561      -1.3444   1.6559   3  B2   (B)  #901  M_A_DQ41           V VIA .
$562      -1.3945   1.6660   3  B2   (B)  #894  M_A_DQ34           V VIA .
$563      -1.3945   1.7200   3  B2   (B)  #895  M_A_DQ38           V VIA .
$564      -1.3444   1.7149   3  B2   (B)  #902  M_A_DQ44           V VIA .
$565      -1.3324   1.7895   3  B2   (B)  #905  M_A_DQ40           V VIA .
$566      -1.3324   1.8435   3  B2   (B)  #906  M_A_DQ45           V VIA .
$567      -1.4346   1.8505   3  B2   (B)  #898  M_A_DQ32           V VIA .
$568      -1.5086   1.8505   1  B2   (B)  #897  M_A_DQ33           V VIA .
$569      -1.4346   1.7965   3  B2   (B)  #899  M_A_DQ37           V VIA .
$570      -1.4555   1.7510   3  B2   (B)  #934  M_A_DQS_4          V VIA .
$571      -1.4555   1.7010   3  B2   (B)  #942  M_A_DQS4           V VIA .
$572      -1.5285   1.6810   1  B2   (B)  #893  M_A_DQ39           V VIA .
$573      -1.6377   1.6355   1  B2   (B)  #950  M_A_CS_1           V VIA .
$574      -1.7676   1.6355   3  B2   (B)  #856  M_A_BS0            V VIA .
$575      -1.7656   1.6895   3  B2   (B)  #842  M_A_A10            V VIA .
$576      -1.7156   1.6895   3  B2   (B)  #953  M_A_WE_            V VIA .
$577      -1.6846   1.8030   1  B2   (B)  #949  M_A_CS_0           V VIA .
$578      -1.6296   1.9030   2  B2   (B)  #614  +1_35V_ODT         V VIA .
$579      -1.6426   1.9715   2  B2   (B)  #947  M_A_ODT1           V VIA .
$580      -1.8116   1.9575   1  B2   (B)  #946  M_A_ODT0           V VIA .
$581      -1.8363   1.8315   2  B2   (B)  #857  M_A_BS1            V VIA .
$582      -1.7746   1.8030   2  B2   (B)  #948  M_A_RAS_           V VIA .
$583      -1.8488   1.7190   3  B2   (B)  #862  M_A_CLK_DDR0       V VIA .
$584      -1.8488   1.6690   3  B2   (B)  #860  M_A_CLK_DDR_0      V VIA .
$585      -1.8978   1.6815   3  B2   (B)  #841  M_A_A1             V VIA .
$586      -1.8976   1.8000   3  B2   (B)  #861  M_A_CLK_DDR_1      V VIA .
$587      -1.8976   1.8500   3  B2   (B)  #863  M_A_CLK_DDR1       V VIA .
$588      -1.9617   1.8500   3  B2   (B)  #848  M_A_A2             V VIA .
$589      -1.9617   1.7960   3  B2   (B)  #840  M_A_A0             V VIA .
$590      -2.0103   1.6815   3  B2   (B)  #851  M_A_A5             V VIA .
$591      -2.0756   1.6636   1  B2   (B)  #892  M_A_DQ35           V VIA .
$592      -2.0376   1.7960   3  B2   (B)  #850  M_A_A4             V VIA .
$593      -2.1025   1.8195   1  B2   (B)  #853  M_A_A7             V VIA .
$594      -2.0376   1.8500   3  B2   (B)  #852  M_A_A6             V VIA .
$595      -2.0450   1.9310   1  B2   (B)  #896  M_A_DQ36           V VIA .
$596      -2.1824   1.8500   3  B2   (B)  #847  M_A_A15            V VIA .
$597      -2.1784   1.8000   3  B2   (B)  #843  M_A_A11            V VIA .
$598      -2.1804   1.7125   3  B2   (B)  #855  M_A_A9             V VIA .
$599      -2.1804   1.6585   3  B2   (B)  #844  M_A_A12            V VIA .
$600      -2.2429   1.6477   3  B2   (B)  #864  M_A_CKE0           V VIA .
$601      -2.2429   1.7132   2  B2   (B)  #858  M_A_BS2            V VIA .
$602      -2.2429   1.7970   3  B2   (B)  #846  M_A_A14            V VIA .
$603      -2.2429   1.8510   3  B2   (B)  #865  M_A_CKE1           V VIA .
$604      -2.3527   1.8479   3  B2   (B)  #890  M_A_DQ25           V VIA .
$605      -2.4027   1.8349   3  B2   (B)  #941  M_A_DQS3           V VIA .
$606      -2.4027   1.7849   3  B2   (B)  #933  M_A_DQS_3          V VIA .
$607      -2.3527   1.7939   3  B2   (B)  #891  M_A_DQ24           V VIA .
$608      -2.3577   1.7399   3  B2   (B)  #885  M_A_DQ28           V VIA .
$609      -2.3577   1.6859   3  B2   (B)  #886  M_A_DQ26           V VIA .
$610      -2.5038   1.6585   3  B2   (B)  #883  M_A_DQ31           V VIA .
$611      -2.5877   1.6609   3  B2   (B)  #876  M_A_DQ22           V VIA .
$612      -2.6366   1.6759   3  B2   (B)  #940  M_A_DQS2           V VIA .
$613      -2.6366   1.7259   3  B2   (B)  #932  M_A_DQS_2          V VIA .
$614      -2.5877   1.7149   3  B2   (B)  #877  M_A_DQ23           V VIA .
$615      -2.5038   1.7125   3  B2   (B)  #884  M_A_DQ30           V VIA .
$616      -2.5038   1.7965   3  B2   (B)  #888  M_A_DQ29           V VIA .
$617      -2.5867   1.7689   3  B2   (B)  #882  M_A_DQ18           V VIA .
$618      -2.5867   1.8319   2  B2   (B)  #881  M_A_DQ19           V VIA .
$619      -2.5038   1.8505   3  B2   (B)  #887  M_A_DQ27           V VIA .
$620      -2.5141   2.3178   1  B1   (B)  #225  N985499435         V VIA .
$621      -1.9270   2.3008   1  B2   (B)  #224  N98544541          V VIA .
$622      -1.6531   2.6113   1  B1   (B)  #754  DRAMRST_           V VIA .
$623      -1.3365   2.7820   1  B1   (B)  #278  M_B_VREFCA         V VIA .
$624      -1.3441   2.3290   1  B1   (B)  #229  N98589141          V VIA .
$625      -0.7802   2.3731   1  B1   (B)  #227  N985985635         V VIA .
$626      -0.7971   2.6200   2  B1   (B)  #569  M_B_A2             V VIA .
$627      -0.7851   2.6920   2  B1   (B)  #571  M_B_A9             V VIA .
$628      -0.9061   2.7520   1  B1   (B)  #580  M_B_A4             V VIA .
$629      -0.6256   2.7715   1  B1   (B)  #544  +0_675VS           V VIA .
$630      -0.5355   2.6855   1  B1   (B)  #556  +0_75VS_DSG        V VIA .
$631      -0.3966   2.8345   1  B1   (B)  #1013 OUTY               V VIA .
$632      -0.5405   2.9655   1  B1   (B)  #302  PCH_HDA_SPKR       V VIA .
$633      -0.6236   2.9845   2  B1   (B)  #993  HDA_BCLK_R         V VIA .
$634      -0.6785   2.9355   2  B1   (B)  #998  HDA_SYNC_R         V VIA .
$635      -0.6821   3.0430   1  B1   (B)  #246  HDA_SDI0_R         V VIA .
$636      -0.7565   2.9625   1  B1   (B)  #997  HDA_SDO_R          V VIA .
$637      -0.8656   2.9705   1  B1   (B)  #995  HDA_RST__R         V VIA .
$638      -2.2376   3.1275   1  B1   (B)  #951  SMB_CLK_S          V VIA .
$639      -2.2746   3.2005   2  B1   (B)  #952  SMB_DAT_S          V VIA .
$640      -2.2555   3.3525   1  B1   (B)  #351  HDMI_HP_C          V VIA .
$641      -2.3426   3.5755   1  B1   (B)  #1290 HDMI_CLK_L         V VIA .
$642      -2.3615   3.7275   2  B1   (B)  #660  HDMI_CLK_C         V VIA .
$643      -2.3026   3.6925   2  B1   (B)  #661  HDMI_DAT_C         V VIA .
$644      -1.9506   3.5825   1  B1   (B)  #61   N73875096          V VIA .
$645      -2.0246   3.3375   1  B1   (B)  #1242 N43933158          V VIA .
